id,xcenter,ycenter,sky_center,aperture_sum
1,1027.0176248059884,3683.507497169766,"104.41974792132622,84.80145573089479",220476776.77811882
2,1069.9818205038555,3842.919390357712,"105.86735134184,84.9118957052151",126483084.9224621
3,1112.9409227054148,4002.3413410790154,"107.37801036301003,85.0189629523215",125694975.57775737
4,1153.7822213145018,4162.562225230736,"108.97237581514233,85.1202994744592",125718578.94778617
5,1196.7331488157593,4322.000518627532,"110.61457976549852,85.21989910353504",132607676.72599106
6,1240.3521626959437,4483.936218777727,"112.35231927023798,85.31688509487252",132992296.79502074
7,1283.2978658645097,4643.385360104334,"114.13327422388642,85.40801582627255",125705128.18890545
8,1326.2419432873912,4802.837479297001,"115.98432799896928,85.4945528901674",125707643.02786478
9,1379.1485635228164,5007.928300088276,"118.474436682923,85.5959147801917",125710874.17703179
10,1422.0915116856445,5167.382500122256,"120.48418878405411,85.67091578598168",125713378.15292096
11,1465.035152247497,5326.835229211987,"122.56202266654107,85.74042793485677",497382998.91471857
12,1508.6512049002017,5488.776446238686,"124.73976069405082,85.80512736675186",178624353.21565446
13,1551.5983388906388,5648.221924435192,"126.94729344128568,85.86275363225077",106999504.37586343
14,1594.5482345448868,5807.661632552678,"129.2136239170987,85.91409259903243",110366166.93326715
15,1638.1727901794975,5969.585342676483,"131.57046576953076,85.95955186942224",165580819.8902149
16,1681.1303859981322,6129.009263175911,"133.93933868195083,85.99751078877786",159178731.32460314
17,1736.177000863618,6333.25639519357,"137.0334962064689,86.03597590458705",139845717.0289218
18,1779.1466882538252,6492.6554975764375,"139.48491840905544,86.05786174175041",139848156.09462798
19,1822.7943757619723,6654.5317310556675,"141.9978971661288,86.07265178387694",139850623.41132736
20,1865.7777332388282,6813.902765273183,"144.48602887966868,86.0798089067953",139853040.7752777
21,1908.7689341203481,6973.257812450582,"146.97855273028767,86.07957744577645",139855447.12990707
22,1952.4405999005317,7135.084916607999,"149.50487868959442,86.07178122013731",139857877.9206044
23,1995.4496920564393,7294.403363141568,"151.97789858500124,86.05670381670664",139500262.0495389
24,2038.4687069966167,7453.701526505789,"154.4276087788582,86.03436670447483",106196398.57208382
25,2095.7186826512884,7656.980213358858,"157.52665672107398,85.99794129642058",131919144.76286481
26,2138.7629965910005,7816.226807064186,"159.89416265855203,85.95952897758931",85928579.3939725
27,2181.8195624812647,7975.448687749877,"162.21330061836923,85.91437649019998",84983897.44050518
28,2225.5620546391333,8137.131331619114,"164.51315648766752,85.8618467528419",84986233.59592932
29,2268.6452842582507,8296.2985615505,"166.71801163052243,85.8038002119637",86555840.9234355
30,2313.859512222564,8454.647029847147,"168.8738387926975,85.74218132094363",84449070.53921989
31,2356.9721234948556,8613.754665427772,"170.95038177259326,85.67232582269337",83448433.29595053
32,2400.100488367807,8772.830534149547,"172.95855209126776,85.59699088175094",82730494.69566207
33,1161.575294526072,3630.4770791164365,"103.13114356998145,84.92664627361128",200327967.1982256
34,1205.221832640129,3792.37274644182,"104.60970360469534,85.04171962790711",125691422.73459311
35,1248.1915162808295,3951.7882667824833,"106.13291836424537,85.15166285508178",125693958.33634877
36,1289.0431944253546,4112.003334499256,"107.74520011403682,85.25593792227352",125696507.26325653
37,1332.0042683537417,4271.436091892679,"109.40900133901212,85.35845588026558",122609270.89442474
38,1374.9621552861536,4430.875302472513,"111.14625912912238,85.45690338145566",94953934.75263233
39,1418.5887694463386,4592.81113418204,"112.98749229698431,85.55244482618222",121550492.94120967
40,1461.5423314349941,4752.2590662447565,"114.87719249134867,85.64185535033081",125706648.06688815
41,1514.460827310595,4957.345343063455,"117.42752416213443,85.74684018067869",125709885.59396522
42,1557.4127650914902,5116.7963765895,"119.49125720612093,85.82455603485509",168457308.08764407
43,1600.3651763740518,5276.246386609467,"121.63024656675792,85.89667397965961",1450296215.6958694
44,1643.9899128364405,5438.185300084063,"123.87757170007413,85.96388031044722",1093437112.9211013
45,1686.945376617839,5597.628961143763,"126.16097342773463,86.02380874458221",161197837.10736588
46,1729.9033834194438,5757.067299619961,"128.5102987620245,86.07725605457492",163562550.26932198
47,1773.5359532087305,5918.990076750527,"130.9583680731509,86.12462891819402",171350901.9443315
48,1816.5012196404518,6078.413529619999,"133.4233489357996,86.16422018814708",171205872.70508367
49,1871.55734315058,6282.660716498458,"136.6485634205102,86.20437171107284",142168393.67878956
50,1914.534202709473,6442.060372145726,"139.2072849801967,86.22723102967853",139847221.68930882
