id,xcenter,ycenter,sky_center,aperture_sum
1,8415.81648571579,7732.255395374053,"258.6372959719746,57.05715780487915",2468344.3105611997
2,8417.941179282749,7565.0175633325125,"258.66607270732175,56.88732508831899",3216663.412703495
3,8420.065326608723,7397.75715885548,"258.69458895173614,56.717485981803364",2741911.8444501567
4,8424.409627780473,7230.514271678286,"258.71803794305356,56.54739796319995",4386885.889973705
5,8426.532794410614,7063.212784356214,"258.74606596385223,56.37754703731134",2785233.0679307873
6,8428.688695808014,6893.278421299525,"258.7742772221754,56.205035696571755",3472563.202025657
7,8430.811036108182,6725.941329218477,"258.8018075168374,56.03517197222286",4919144.229571044
8,8432.933019626156,6558.589099888008,"258.8290964409471,55.865302335792656",3430354.7228308264
9,8437.871977221204,6344.187898851359,"258.85901065016094,55.64741101754784",3532204.6405566647
10,8439.993288010724,6176.806149218231,"258.8857823191523,55.477528691643265",3051802.115942008
11,8442.114368053026,6009.41393344335,"258.91232411102993,55.307640540890574",3246890.1792937303
12,8444.268392435239,5839.397032274652,"258.93904882309806,55.135092018718076",2608134.4279052448
13,8446.389121693255,5671.988228717604,"258.96513753599953,54.96519238663139",4467644.117629276
14,8448.509732989469,5504.5734809825135,"258.9910064215025,54.795287233211056",5316540.428591861
15,8450.663398274357,5334.538200781366,"259.01705782073253,54.62272162279697",4082862.5375613933
16,8452.783887725665,5167.115845675307,"259.04249332470505,54.45280544837083",3124077.3913835096
17,8455.500764181612,4952.603929836351,"259.07477560157497,54.23509256289188",4092441.361634121
18,8457.621299357428,4785.180277254574,"259.0997357119695,54.065164338597775",3255443.4542308403
19,8459.775052114273,4615.142515007855,"259.12487754892294,53.89257567338446",3079046.8337577633
20,8461.895789940836,4447.724177058775,"259.14943044231484,53.72263716334156",3747309.325472907
21,8464.016685823499,4280.310645860052,"259.17378563648583,53.552693591547175",3106938.896594094
22,8466.17092047753,4110.287779013393,"259.1983218915381,53.38008959831806",2864530.923065008
23,8468.292247974581,3942.8885431526155,"259.2222870267461,53.210136136807684",2642554.992493408
