id,xcenter,ycenter,sky_center,aperture_sum_nLb,aperture_sum_phot,aperture_sum_Hz
29,2169.402539320593,8755.651196018676,"221.097983521533,-20.814523795207982",13162285.607316703,29.03742518325216,144141778.60966372
30,2000.7309490616976,8726.637805324375,"220.91770148568014,-20.84012851666183",12703760.264459908,28.025868700202746,139120412.22780642
31,1831.5979514153205,8700.261553327735,"220.7369795327402,-20.862907401215086",12820138.475546258,28.282611616911836,140394884.06635034
32,1662.4199608624417,8673.878298162072,"220.5562028587405,-20.885496539810152",9562495.407023033,21.095898784651148,104720041.56700829
33,7086.645255005809,9346.44956771618,"226.3341346194243,-20.239166337735654",12925713.473820651,28.51552147809207,141551048.61724898
34,6914.858627415748,9319.659110052819,"226.15222400838516,-20.26798439687497",12581636.711226096,27.75645093751809,137783022.4538398
35,6745.7603273094055,9293.287915723613,"225.97304648619436,-20.296175602145595",12853975.476672512,28.35725969992282,140765437.15041688
36,6576.298451082986,9269.567989164905,"225.79333895303478,-20.321559590346467",13220853.758694593,29.16663285770131,144783165.50562927
37,6407.280285347747,9243.20931806121,"225.61403468608927,-20.34938493289249",13334106.040388407,29.416479636188527,146023404.91403985
38,6238.297953736452,9216.856248693784,"225.43466605924496,-20.37702724218816",18322142.038440116,40.42062636464737,200647989.2741095
39,6066.708621912324,9190.096627061015,"225.25242898032357,-20.40491381031037",12698999.656001065,28.015366283215716,139068278.2298828
40,5897.789402684152,9163.753427061867,"225.0729315667757,-20.432186172347823",13945495.882141031,30.765271731827557,152718808.87679198
41,5680.992152732312,9132.65156658361,"224.84240845815862,-20.464231283666884",13224594.5891811,29.17488553422086,144824131.79187235
42,5512.129038197487,9106.317146068548,"224.66276969299398,-20.491082704991612",13013162.372854562,28.708443204516502,142508712.0672199
43,5343.285889933338,9079.98585265927,"224.48306824377352,-20.517749357367055",13476587.443966161,29.73080901786475,147583735.96468064
44,5171.821932045516,9053.245854469706,"224.3004951362643,-20.544643217409693",12953166.491257682,28.57608580283512,141851689.92527354
45,5003.00994140206,9026.919447014981,"224.12066832555806,-20.57093645421269",12786831.094365975,28.209131932765274,140030130.91424683
46,4834.208951914091,9000.594768540686,"223.94077986747945,-20.59704393532524",13231337.480175026,29.18976108080877,144897974.0051347
47,4662.778513528861,8973.86003860631,"223.7580177663159,-20.62336890221484",13381599.912348475,29.52125625286799,146543516.0392367
48,4493.990483897228,8947.537408118927,"223.5780059182364,-20.64910101725616",17884307.346346524,39.45471569429748,195853208.70649266
49,4277.733247511829,8913.811935726955,"223.34727708516033,-20.681797384726835",13722498.673295539,30.273315778195496,150276739.52296242
50,4108.945290340376,8887.489346968028,"223.16712728908624,-20.707103107571413",13218135.909821529,29.160636989227896,144753402.01452726
51,3937.514990578674,8860.754696862534,"222.9841013013467,-20.73261239399586",13697625.291889999,30.218442409453495,150004348.12052715
52,3768.714201625966,8834.430133865995,"222.80383115038225,-20.757540013313946",13108979.451336177,28.919826039587413,143558016.46051192
53,3599.9024750862004,8808.103878487069,"222.62350174332408,-20.782279590038815",13064723.340290178,28.822192273557786,143073362.44594085
54,3428.4388505220413,8781.364072219068,"222.44029445916834,-20.80721292627705",13108387.253706882,28.918519587587554,143551531.23278463
55,3259.5960945788293,8755.033004683286,"222.25984679611344,-20.83157253520062",14273235.919337254,31.488301689812317,156307929.58822834
