id,xcenter,ycenter,sky_center,aperture_sum
1,9853.805679987363,8191.9351514788195,"267.4531848600075,58.85330859227824",0.0
2,9688.71055591051,8255.008634388329,"267.15371542363556,58.782622759569605",0.0
3,9523.598589084464,8318.024199753958,"266.85546904018463,58.71124610527988",0.0
4,9359.892153633979,8383.675253808971,"266.5562759643656,58.6415917289449",0.0
5,9194.746797412536,8446.578354330142,"266.26046872081514,58.568842811155676",0.0
6,9027.004359483473,8510.40777946552,"265.96130071724644,58.494264594993034",0.0
7,8861.82630696248,8573.200471180813,"265.6679795844946,58.4201565745059",0.0
8,8696.632714967069,8635.939594894875,"265.37589607794877,58.345381582622174",233266.7817990278
9,8486.377555227276,8718.942647010786,"265.00122066933346,58.25099168721933",1926349.7360539865
10,8321.148809291433,8781.563502528532,"264.71195250818243,58.17470777885368",3048169.6801420534
11,8155.905181177908,8844.133707232726,"264.4239280494104,58.09777238422634",3314730.4564081687
12,7988.0646621002725,8907.630627794326,"264.13267765492736,58.01897292722245",6508210.601309182
13,7822.791831713616,8970.10140513521,"263.84716405163874,57.94073880701085",4228187.787736303
14,7657.504955708533,9032.524159710716,"263.56289778455,57.86186752494318",31226642.92026166
15,7489.621247105305,9095.874064137384,"263.2754671494843,57.78111651412096",36832595.49379469
16,7324.306721962148,9158.20274407306,"262.99371688531534,57.70097524898892",4178681.3727954184
17,7112.4780713719465,9237.995207949582,"262.6345495396589,57.59738449205055",3793697.00090135
18,6947.133575648777,9300.221712564617,"262.3556484954934,57.5158289777491",5070819.653811806
19,6779.1925335450505,9363.376157634655,"262.07366792393816,57.43237249251083",5904145.692196786
20,6613.82272527111,9425.516185417011,"261.7972840124634,57.34958771129025",6201424.978583819
21,6448.440687020761,9487.614664462137,"261.5221481620747,57.26620006109702",4292353.718232545
22,6280.462359098438,9550.641792448296,"261.243990180595,57.180897214198694",4533969.172856772
23,6115.056561427953,9612.65917100869,"260.97136790169327,57.09630856192545",5439156.032205689
24,5949.639370372059,9674.63764555972,"260.69999121213567,57.01113103346941",4536861.003893589
25,5736.264052484226,9751.293038084828,"260.35657408267707,56.898848184912936",3829786.6481542666
26,5570.82223192908,9813.186061212748,"260.0880448550009,56.812350025156206",4922684.502727393
27,5405.369691655966,9875.043183367487,"259.8207561360179,56.725277952337244",5772828.3686114345
28,5237.321599823212,9937.830857247323,"259.55055955298803,56.63626280466751",7924770.881475739
29,5071.848828138849,9999.61809060212,"259.2857667740919,56.548048043439735",5010170.474840116
30,4904.949340173138,10058.673421659327,"259.02472490768577,56.45700487527082",886777.8258591121
31,4739.457681242275,10120.395108400853,"258.7624096396692,56.367679901381784",68551.64464729538
32,4573.956622362444,10182.085367614489,"258.50132449967964,56.277803650034194",nan
33,9765.311520185063,8018.7600857777015,"267.59311007092657,58.699301914419216",0.0
34,9597.64171741651,8082.774744746832,"267.29004348553303,58.62781470783265",0.0
35,9432.535052201638,8145.748034770834,"266.9928552139165,58.556734098608324",0.0
36,9268.835049890486,8211.35887505559,"266.6947220179206,58.48738089984993",0.0
37,9103.696071628412,8274.22338541949,"266.399939504989,58.41493388139666",0.0
38,8938.54136832278,8337.034487695948,"266.1063725652662,58.34181301402236",947886.7501500859
39,8770.790058928918,8400.773336294356,"265.8094651625601,58.266864641240474",2271306.447937879
40,8605.604454482607,8463.479444155002,"265.51835618591804,58.19239983970874",5301020.617565644
41,8395.360953495601,8546.443055894248,"265.14492417065463,58.09841365071356",3772745.336751994
42,8230.141421448507,8609.03510333094,"264.8565929263563,58.02244588479419",5026542.884365238
43,8064.907540960993,8671.578349275293,"264.56948895591364,57.94582912340353",5115755.499119003
44,7897.0774681305575,8735.049782873659,"264.2791566817549,57.86735576702493",5413376.395891024
45,7731.815461193448,8797.49732937146,"263.9945306488411,57.78944512169727",4052008.875118535
46,7566.539942382019,8859.898702761278,"263.7111357252344,57.710899628755115",4284837.59438827
47,7398.668314760475,8923.228785206564,"263.42457351628656,57.630481807366046",8654268.475563135
48,7233.366222662477,8985.539812326464,"263.14366211835824,57.55067082210444",4094388.992362959
49,7021.554281966842,9065.312361842298,"262.78554621020294,57.44750635986456",4588204.892766806
50,6856.223436942804,9127.525433434173,"262.5074476738275,57.366285931724775",5307644.277891555
