id,xcenter,ycenter,sky_center,aperture_sum
1,9339.654694732217,1136.0102390653688,"267.4531848600075,58.85330859227824",0.0
2,9357.84923846386,1311.804501823528,"267.15371542363556,58.782622759569605",0.0
3,9375.98347891981,1487.6000432647165,"266.85546904018463,58.71124610527988",0.0
4,9397.027184254215,1662.7200603165575,"266.5562759643656,58.6415917289449",0.0
5,9415.044150200923,1838.518745393435,"266.26046872081514,58.568842811155676",0.0
6,9433.2837028084,2017.0657692167879,"265.96130071724644,58.494264594993034",0.0
7,9451.185559613034,2192.867460592116,"265.6679795844946,58.4201565745059",0.0
8,9469.031651789881,2368.670297528187,"265.37589607794877,58.345381582622174",1532228.7977338582
9,9494.788403817725,2593.243957120621,"265.00122066933346,58.25099168721933",2933755.812023087
10,9512.51115918003,2769.0501400940116,"264.71195250818243,58.17470777885368",6288347.302613281
11,9530.181137822387,2944.85758875198,"264.4239280494104,58.09777238422634",10491642.973704785
12,9548.074130405475,3123.4132931735367,"264.13267765492736,58.01897292722245",4944892.531461096
13,9565.640511485326,3299.2232153660802,"263.84716405163874,57.94073880701085",4331576.1679845685
14,9583.156870862298,3475.0342753779305,"263.56289778455,57.86186752494318",3610686.048692614
15,9600.896678492001,3653.5936471020227,"263.2754671494843,57.78111651412096",3427825.515580458
16,9618.315012621248,3829.4070658219644,"262.99371688531534,57.70097524898892",3869902.883832526
17,9640.563325151705,4054.6696394819014,"262.6345495396589,57.59738449205055",5951191.697585656
18,9657.875208543035,4230.485562640183,"262.3556484954934,57.5158289777491",5322722.818237662
19,9675.41137793033,4409.04972566908,"262.07366792393816,57.43237249251083",5091921.756051968
20,9692.633179745382,4584.867717022625,"261.7972840124634,57.34958771129025",5474368.908684095
21,9709.811683211276,4760.686768021742,"261.5221481620747,57.26620006109702",4017500.545703413
22,9727.21522345916,4939.253994299699,"261.243990180595,57.180897214198694",4003147.827745159
23,9744.309240481894,5115.075004786328,"260.97136790169327,57.09630856192545",3654715.7708722022
24,9761.362730292105,5290.896951339618,"260.69999121213567,57.01113103346941",3441888.827719856
25,9780.180557632257,5516.841557075422,"260.35657408267707,56.898848184912936",4970591.046233455
26,9797.145133122514,5692.665177442395,"260.0880448550009,56.812350025156206",4486092.370429822
27,9814.072256468422,5868.489860406209,"259.8207561360179,56.725277952337244",4310540.443120823
28,9831.226445582117,6047.062498163851,"259.55055955298803,56.63626280466751",5735993.442837576
29,9848.08082525665,6222.888634617827,"259.2857667740919,56.548048043439735",4316865.995489089
30,9861.927128601472,6399.385804830768,"259.02472490768577,56.45700487527082",5345618.79989478
31,9878.713306730317,6575.213220252069,"258.7624096396692,56.367679901381784",5400284.254130754
32,9895.466695312502,6751.041581284086,"258.50132449967964,56.277803650034194",5504008.923456038
33,9149.47645236502,1176.6680283538317,"267.59311007092657,58.699301914419216",0.0
34,9167.913726479303,1355.1928340437244,"267.29004348553303,58.62781470783265",0.0
35,9186.008504248905,1530.9723128582095,"266.9928552139165,58.556734098608324",0.0
36,9207.015031083025,1706.075707885007,"266.6947220179206,58.48738089984993",0.0
37,9224.996372537535,1881.858244458554,"266.399939504989,58.41493388139666",0.0
38,9242.922055800296,2057.642147227603,"266.1063725652662,58.34181301402236",1065178.9474820131
39,9261.071822087411,2236.174297295115,"265.8094651625601,58.266864641240474",2890847.291220059
40,9278.8880907286,2411.9608737195667,"265.51835618591804,58.19239983970874",3616712.1180556226
41,9304.609763785287,2636.513063900955,"265.14492417065463,58.09841365071356",3762321.656407421
42,9322.307077407986,2812.302890861213,"264.8565929263563,58.02244588479419",6613447.436767219
43,9339.953538759222,2988.093946594993,"264.56948895591364,57.94582912340353",6627677.276261845
44,9357.824616514015,3166.632964205104,"264.2791566817549,57.86735576702493",3401308.8667713893
45,9375.37135963744,3342.4264191635766,"263.9945306488411,57.78944512169727",4206012.228892393
46,9392.870005832976,3518.2209751106993,"263.7111357252344,57.710899628755115",4349668.028046488
47,9410.59379368708,3696.7635471962826,"263.42457351628656,57.630481807366046",4258993.523546791
48,9427.998294414538,3872.5603876318833,"263.14366211835824,57.55067082210444",4727293.412962494
