id,xcenter,ycenter,sky_center,aperture_sum
1,-401.1014977200239,7144.4316317022485,"267.4531848600075,58.85330859227824",nan
2,-358.07359725884,6973.016159757066,"267.15371542363556,58.782622759569605",nan
3,-314.98859291912686,6801.62011117787,"266.85546904018463,58.71124610527988",nan
4,-274.86863420459576,6629.863752287777,"266.5562759643656,58.6415917289449",nan
5,-231.67235268721015,6458.504859901783,"266.26046872081514,58.568842811155676",nan
6,-187.74524700045822,6284.487244754687,"265.96130071724644,58.494264594993034",nan
7,-144.43977005705256,6113.164897017494,"265.6679795844946,58.4201565745059",nan
8,-101.08149969956867,5941.86054543131,"265.37589607794877,58.345381582622174",248119.02309606678
9,-48.47621427457307,5722.021006669246,"265.00122066933346,58.25099168721933",2158082.740546642
10,-5.000900810427083,5550.755694511472,"264.71195250818243,58.17470777885368",2435245.7949335817
11,38.524439437625915,5379.507243700562,"264.4239280494104,58.09777238422634",3489289.656407453
12,82.78017396139421,5205.600001968602,"264.13267765492736,58.01897292722245",4161776.620038859
13,126.4037100731166,5034.384659248681,"263.84716405163874,57.94073880701085",4991385.338835141
14,170.07464036703277,4863.185355758341,"263.56289778455,57.86186752494318",5695962.907919299
15,214.47557595245235,4689.327060228961,"263.2754671494843,57.78111651412096",3694414.3361385297
16,258.23942657398675,4518.1590668873105,"262.99371688531534,57.70097524898892",5428160.383895973
17,314.37718919325744,4298.872117639404,"262.6345495396589,57.59738449205055",3322587.3419890204
18,358.2419273560499,4127.738179192164,"262.3556484954934,57.5158289777491",4113091.665664306
19,402.83585901792685,3953.945029689872,"262.07366792393816,57.43237249251083",5189905.547878372
20,446.7859535376574,3782.839957488435,"261.7972840124634,57.34958771129025",4188998.9099466815
21,490.77709761671304,3611.748698453458,"261.5221481620747,57.26620006109702",3680736.280953815
22,535.4967075950799,3437.998032275899,"261.243990180595,57.180897214198694",3370775.1069099773
23,579.5679131455272,3266.933827990365,"260.97136790169327,57.09630856192545",3545608.661494373
24,623.6775219721794,3095.882605212933,"260.69999121213567,57.01113103346941",4303360.95290406
25,683.2721549188354,2877.128050492659,"260.35657408267707,56.898848184912936",5371410.0258875545
26,727.4658883538241,2706.105665333314,"260.0880448550009,56.812350025156206",5379802.211388258
27,771.6951787220169,2535.095091047339,"259.8207561360179,56.725277952337244",4246255.744403899
28,816.6509529562236,2361.424622852906,"259.55055955298803,56.63626280466751",3729559.6214970597
29,860.9490971385267,2190.4375625338594,"259.2857667740919,56.548048043439735",5750447.191978118
30,908.3034155130404,2019.8487594406374,"259.02472490768577,56.45700487527082",2957861.3034402844
31,952.6660856171411,1848.8838235878643,"258.7624096396692,56.367679901381784",1346169.397531014
32,997.0598912341911,1677.9292138371284,"258.50132449967964,56.277803650034194",295359.4812245573
33,-208.48662381379017,7171.270596842263,"267.59311007092657,58.699301914419216",nan
34,-164.75291461714642,6997.206235173131,"267.29004348553303,58.62781470783265",nan
35,-121.63632122416038,6825.838777559362,"266.9928552139165,58.556734098608324",0.0
36,-81.48711121464657,6654.11075405954,"266.6947220179206,58.48738089984993",0.0
37,-38.26287673824936,6482.779220596889,"266.399939504989,58.41493388139666",392247.1395657462
38,5.0141265966030915,6311.465439553125,"266.1063725652662,58.34181301402236",1935888.184261041
39,49.02051670194396,6137.492509894796,"265.8094651625601,58.266864641240474",2456312.4394333083
40,92.40125059329785,5966.2136384413325,"265.51835618591804,58.19239983970874",3095650.5092233457
41,145.03215649759113,5746.406272041144,"265.14492417065463,58.09841365071356",10006464.30475529
42,188.52578329075186,5575.165031095643,"264.8565929263563,58.02244588479419",6109365.377004863
43,232.06761585344702,5403.940027981904,"264.56948895591364,57.94582912340353",3915193.70440068
44,276.3382363540104,5230.055962036239,"264.2791566817549,57.86735576702493",5700419.379820699
45,319.9745939827153,5058.862810031331,"263.9945306488411,57.78944512169727",4138591.2287535905
46,363.65652449993377,4887.685073553681,"263.7111357252344,57.710899628755115",3555485.8679930624
47,408.06676793550196,4713.848043606588,"263.42457351628656,57.630481807366046",3554313.363379976
48,451.8379475954307,4542.700360058459,"263.14366211835824,57.55067082210444",3588452.778293733
49,507.98243870219267,4323.438521162881,"262.78554621020294,57.44750635986456",5518401.252047395
50,551.8503508340063,4152.323469579295,"262.5074476738275,57.366285931724775",4128247.3840318355
51,596.4456417724532,3978.548863636519,"262.22626598250434,57.283171831673094",3397836.0924870325
52,640.3952390940276,3807.4614211458793,"261.9506528347462,57.200726144276665",3818753.3030684656
53,684.3840647010566,3636.3871681935843,"261.67627213980444,57.117679494687025",70983763.41959937
54,729.0994558789107,3462.6531355570237,"261.39886523641223,57.03272487321507",19513441.04167498
55,773.1646722065689,3291.6046805472247,"261.12696694885705,56.94848090313052",3684711.1034073234
56,817.2664708254433,3120.5685836405746,"260.8562989417141,56.863649804443185",4021683.6458340464
57,876.8488785108066,2901.8318467946965,"260.5137479901528,56.75181009760018",3997860.0955451787
58,921.0306446878039,2730.823153040271,"260.2458929060434,56.66566211888268",4235238.511791367
59,965.9372884032241,2557.1538563836,"259.9751069399423,56.5775822651361",4936903.190302503
60,1010.186055178568,2386.167814040778,"259.7097210870016,56.49028548673644",3765663.994958269
61,1054.4667428095245,2215.192566829033,"259.44555769071553,56.40242552463915",3690785.9465394537
62,1101.802209691501,2044.6142398567454,"259.1851109687709,56.311735182981174",3411698.8390174485
63,1146.143780328047,1873.659859611465,"258.92339597649215,56.22276778623708",3633831.270659436
64,1191.2082010462,1700.0442062476477,"258.65883600516923,56.131847381570985",7012127.775903397
65,-15.166250817469518,7195.410853781596,"267.72718926074367,58.54406525071664",0.0
66,27.927402098996026,7024.05267877908,"267.4298443212964,58.47397330111307",0.0
67,71.74913936488429,6850.035595264492,"267.1290710548489,58.402085131553",77764.2540894365
68,111.92739899515891,6678.335040717342,"266.8319913191523,58.333030122989776",3079333.8707728875
69,155.1793649728961,6507.030023589978,"266.538227653505,58.260882048285126",13712219.395666651
70,198.4822796895769,6335.742137316945,"266.24566314794686,58.188062936422",10544338.382828932
71,241.83532767262477,6164.47089536586,"265.9543001540144,58.114577344312785",3288718.3976318557
72,285.91609884370973,5990.540640758047,"265.6596175766118,58.039266288420094",3574384.886307684
73,337.8928772032723,5773.43970379286,"265.29192272265794,57.94685691922429",3335222.794502582
74,382.08407998225357,5599.546346137122,"265.00002382604976,57.87002542935302",4605377.2521581
75,425.6421834309467,5428.343956381583,"264.71383614941914,57.79372436436367",4841641.155045759
76,469.9274650246607,5254.482220189642,"264.42441799792493,57.71557413221221",3856413.590076775
77,513.5764227508616,5083.310427204662,"264.1406758541417,57.637984038202276",3452237.4296836955
78,557.2691320763442,4912.1534273562975,"263.8581488422388,57.559761418595464",4285703.455106809
79,601.6884584917298,4738.336820974504,"263.57245182574417,57.479673834035125",3931787.670424239
80,645.4667457833257,4567.208619477633,"263.29237635441,57.40019023083345",5497039.026605169
81,701.6176817058431,4347.970832303128,"262.9353084657784,57.2974483652256",6937721.184241607
82,745.4885464085592,4176.873842827145,"262.65801003693076,57.21656014934904",5974471.33861541
83,790.0849717695664,4003.116944139394,"262.37762502393025,57.13378552757834",3581044.529111454
84,834.0338505016189,3832.04630923874,"262.1027807003406,57.051676084214485",5543016.631910142
85,878.0201362481093,3660.9882415541515,"261.8291534442713,56.96896759838363",28827151.43880234
86,922.7310837806372,3487.270010154137,"261.55249609994854,56.884358335068725",7280797.333510335
87,966.7900895022458,3316.236486234414,"261.2813205252089,56.800456238322795",5789975.78963918
88,1011.5730787587358,3142.542628878189,"261.00715172510616,56.71464406510518",4045763.199997521
