id,xcenter,ycenter,sky_center,aperture_sum
1,-801.8526250454515,4661.239886176707,"267.4531848600075,58.85330859227824",nan
2,-690.4127950087068,4524.069085633483,"267.15371542363556,58.782622759569605",nan
3,-578.9294199513533,4386.940021779987,"266.85546904018463,58.71124610527988",nan
4,-469.9810151157417,4248.231323457878,"266.5562759643656,58.6415917289449",nan
5,-358.4124915715265,4111.182962319015,"266.26046872081514,58.568842811155676",nan
6,-245.0579915999142,3972.03383967829,"265.96130071724644,58.494264594993034",nan
7,-133.4059478267418,3835.0647472203455,"265.6679795844946,58.4201565745059",nan
8,-21.713662473342993,3698.1342762750864,"265.37589607794877,58.345381582622174",1200162.6204896495
9,118.87112108011752,3521.1239446811674,"265.00122066933346,58.25099168721933",2827107.613688168
10,230.65298473712846,3384.2783200281638,"264.71195250818243,58.17470777885368",5029100.629554869
11,342.4730621448525,3247.469119177578,"264.4239280494104,58.09777238422634",4286766.316789794
12,456.07875516965214,3108.55891337033,"264.13267765492736,58.01897292722245",3694073.799465989
13,567.9738361694108,2971.8212180056353,"263.84716405163874,57.94073880701085",4710950.559311173
14,679.9050924142284,2835.1180887665037,"263.56289778455,57.86186752494318",5441411.423691793
15,793.6216967328337,2696.3136079040787,"263.2754671494843,57.78111651412096",5054232.197507963
16,905.6239351535319,2559.6781251238563,"262.99371688531534,57.70097524898892",4203070.778172652
17,1049.1766958757635,2384.661499081136,"262.6345495396589,57.59738449205055",4215545.823286601
18,1161.255977240437,2248.0995174342224,"262.3556484954934,57.5158289777491",3321122.6385380635
19,1275.1199635052776,2109.4356425897963,"262.07366792393816,57.43237249251083",3489477.3502712813
20,1387.2644045982934,1972.9358958014336,"261.7972840124634,57.34958771129025",3819474.815877189
21,1499.4402115301828,1836.4660162868045,"261.5221481620747,57.26620006109702",10962757.418902386
22,1613.4001468030679,1697.8937583620564,"261.243990180595,57.180897214198694",3740882.848799893
23,1725.6370802387391,1561.4822342173957,"260.97136790169327,57.09630856192545",3356493.58603087
24,1837.9033326402937,1425.0987052404507,"260.69999121213567,57.01113103346941",3639357.8784619155
25,1984.3640822091825,1252.0255290327223,"260.35657408267707,56.898848184912936",5950597.298541535
26,2096.694390094325,1115.7036884093532,"260.0880448550009,56.812350025156206",4213132.257899074
27,2209.0519320141416,979.4075790817951,"259.8207561360179,56.725277952337244",5124526.647097379
28,2323.192011658889,841.0078125409473,"259.55055955298803,56.63626280466751",7034213.023866637
29,2435.6020188947705,704.7621129839536,"259.2857667740919,56.548048043439735",3426552.253618648
30,2550.6135498230888,570.1689520766577,"259.02472490768577,56.45700487527082",1666376.1020964272
31,2663.0726872008827,433.97057392863917,"258.7624096396692,56.367679901381784",339285.02548740857
32,2775.555678937222,297.7947128436681,"258.50132449967964,56.277803650034194",0.0
33,-638.6269017195409,4766.966812474765,"267.59311007092657,58.699301914419216",nan
34,-525.4279225590135,4627.693590208626,"267.29004348553303,58.62781470783265",nan
35,-413.92800116080343,4490.603788680518,"266.9928552139165,58.556734098608324",nan
36,-304.96506070215037,4351.933133074699,"266.6947220179206,58.48738089984993",nan
37,-193.38276555413904,4214.921380972056,"266.399939504989,58.41493388139666",nan
38,-81.76014807520914,4077.9480191081234,"266.1063725652662,58.34181301402236",539989.7031787315
39,31.647323078774207,3938.8729023170017,"265.8094651625601,58.266864641240474",2170456.7256762907
40,143.34919893844472,3801.9750177140786,"265.51835618591804,58.19239983970874",3354898.5589076737
41,283.94360590414726,3625.0046718646804,"265.14492417065463,58.09841365071356",3157645.818518749
42,395.7318941399635,3488.1886026860775,"264.8565929263563,58.02244588479419",3343055.2057353626
43,507.5570092358539,3351.407622619373,"264.56948895591364,57.94582912340353",3511141.1112629944
44,621.1663990268207,3212.5247122933524,"264.2791566817549,57.86735576702493",3516010.175999109
45,733.0637220658582,3075.812547153694,"263.9945306488411,57.78944512169727",4445667.956458092
46,844.9958332852984,2939.1336131613575,"263.7111357252344,57.710899628755115",4012931.639883097
47,958.7118861575541,2800.3523391292047,"263.42457351628656,57.630481807366046",3725190.0065362025
48,1070.7121836531846,2663.738360658471,"263.14366211835824,57.55067082210444",5144897.336457748
49,1214.2604303625717,2488.7473359052888,"262.78554621020294,57.44750635986456",4422316.815391435
50,1326.3346063865988,2352.2038129472476,"262.5074476738275,57.366285931724775",12260706.880624374
51,1440.1919877274904,2213.5573187303107,"262.22626598250434,57.283171831673094",8850817.141490873
52,1552.3285275682147,2077.0733397611066,"261.9506528347462,57.200726144276665",4137706.7239600495
53,1664.495046169749,1940.617893163022,"261.67627213980444,57.117679494687025",5319291.603925985
54,1778.444128272694,1802.0589274038675,"261.39886523641223,57.03272487321507",6229263.737176201
55,1890.6689776975782,1665.6591457955215,"261.12696694885705,56.94848090313052",3565970.564940944
56,2002.9217591777883,1529.2860247766162,"260.8562989417141,56.863649804443185",4086229.4773570183
57,2149.3638987380637,1356.2238304285247,"260.5137479901528,56.75181009760018",7359571.9748418005
58,2261.6775743663516,1219.9093408502795,"260.2458929060434,56.66566211888268",3601707.960345059
59,2375.7726315260893,1081.489872628781,"259.9751069399423,56.5775822651361",3920665.885862949
60,2488.1374574181973,945.2242278776685,"259.7097210870016,56.49028548673644",11947702.043625433
61,2600.526651210785,808.9818571744254,"259.44555769071553,56.40242552463915",3625111.6886681146
62,2715.516669484601,674.390223872103,"259.1851109687709,56.311735182981174",3697960.4364872663
63,2827.952223258157,538.1924953330499,"258.92339597649215,56.22276778623708",3283428.0403255825
64,2942.167604308907,399.8883238882245,"258.65883600516923,56.131847381570985",1774153.9291094646
65,-473.62125570582066,4870.546035314716,"267.72718926074367,58.54406525071664",nan
66,-362.14604844115183,4733.454951625162,"267.4298443212964,58.47397330111307",nan
67,-248.88726936748117,4594.26178018825,"267.1290710548489,58.402085131553",nan
68,-139.90960989235282,4455.628296808371,"266.8319913191523,58.333030122989776",nan
69,-28.313387756257725,4318.652296505772,"266.538227653505,58.260882048285126",2523498.5554900817
70,83.32176980680197,4181.713353897345,"266.24566314794686,58.188062936422",9693230.923394503
71,194.99532934515082,4044.8106834013947,"265.9543001540144,58.114577344312785",5781321.095002908
72,308.45217738255724,3905.805678137579,"265.6596175766118,58.039266288420094",5118929.135733856
73,447.3099569574106,3731.0117441142784,"265.29192272265794,57.94685691922429",3926350.937525999
74,560.8512966952394,3592.0868492596173,"265.00002382604976,57.87002542935302",3679233.4640473737
75,672.6816014036767,3455.333240229097,"264.71383614941914,57.79372436436367",19390642.280821543
76,786.2948416958288,3316.4767635784624,"264.42441799792493,57.71557413221221",3926111.8206845005
77,898.1945575894697,3179.7892813161893,"264.1406758541417,57.637984038202276",4284596.803718743
78,1010.1276740485523,3043.1336964136635,"263.8581488422388,57.559761418595464",3629604.880865787
79,1123.8433275244793,2904.374771050923,"263.57245182574417,57.479673834035125",5391534.102732564
80,1235.8418332514007,2767.781453129891,"263.29237635441,57.40019023083345",6382906.962841147
81,1379.385756250941,2592.8149503356412,"262.9353084657784,57.2974483652256",5490986.238424111
