id,xcenter,ycenter,sky_center,aperture_sum
1,1529.0230653047138,338.1810650198686,"267.4531848600075,58.85330859227824",0.0
2,1705.7341367922254,335.37723656167145,"267.15371542363556,58.782622759569605",0.0
3,1882.441226320208,332.63359335156383,"266.85546904018463,58.71124610527988",0.0
4,2058.728938605571,326.9326808253618,"266.5562759643656,58.6415917289449",0.0
5,2235.428938659801,324.30613984548836,"266.26046872081514,58.568842811155676",0.0
6,2414.8862189075758,321.697392719062,"265.96130071724644,58.494264594993034",0.0
7,2591.5791813976084,319.1857848724003,"265.6679795844946,58.4201565745059",0.0
8,2768.2684248816267,316.7298292944761,"265.37589607794877,58.345381582622174",0.0
9,2994.2323627524243,310.6439735876111,"265.00122066933346,58.25099168721933",686808.8170127752
10,3170.9141900294,308.31117711678326,"264.71195250818243,58.17470777885368",1588910.567396689
11,3347.592678380415,306.0310668462298,"264.4239280494104,58.09777238422634",3663142.6405996745
12,3527.0284014977638,303.76831754265186,"264.13267765492736,58.01897292722245",3897004.9509707405
13,3703.7003248483006,301.59162619734707,"263.84716405163874,57.94073880701085",4738979.408462492
14,3880.36902200973,299.46486537472447,"263.56289778455,57.86186752494318",5676877.259108065
15,4059.795047526032,297.3550377360134,"263.2754671494843,57.78111651412096",5002218.329921404
16,4236.457550956683,295.32613472040975,"262.99371688531534,57.70097524898892",3781969.196455065
17,4462.802000718688,292.79541065666035,"262.6345495396589,57.59738449205055",3825978.1316178064
18,4639.457721264406,290.8727715779605,"262.3556484954934,57.5158289777491",4157451.2290060464
19,4818.870771610881,288.96622486639535,"262.07366792393816,57.43237249251083",11642569.334490143
20,4995.520701355066,287.13350483147406,"261.7972840124634,57.34958771129025",4691329.406285965
21,5172.167913012772,285.34401073661684,"261.5221481620747,57.26620006109702",3591946.729490641
22,5351.572455560567,283.5698554502924,"261.243990180595,57.180897214198694",3644996.9341112026
23,5528.214255770637,281.86469708275945,"260.97136790169327,57.09630856192545",3580052.063988416
24,5704.853456306042,280.19999329305756,"260.69999121213567,57.01113103346941",3929379.9596473137
25,5931.578356321209,281.14614339992204,"260.35657408267707,56.898848184912936",3650313.0117217577
26,6108.211474907336,279.5701614668151,"260.0880448550009,56.812350025156206",4549363.598922444
27,6284.842387877343,278.03158177276146,"259.8207561360179,56.725277952337244",3627016.691497736
28,6464.230588929201,276.5063004058102,"259.55055955298803,56.63626280466751",3284375.802936187
29,6640.856609829692,275.0403142515115,"259.2857667740919,56.548048043439735",3521481.2524951594
30,6817.888939876349,276.6294422339997,"259.02472490768577,56.45700487527082",1683903.7019210018
31,6994.5102907209375,275.23150956726477,"258.7624096396692,56.367679901381784",189425.29505259442
32,7171.129725780614,273.8663240884707,"258.50132449967964,56.277803650034194",0.0
33,1552.9510134620546,531.1791815823908,"267.59311007092657,58.699301914419216",0.0
34,1732.4033926878574,528.3715289012607,"267.29004348553303,58.62781470783265",0.0
35,1909.0910413125407,525.6657982599072,"266.9928552139165,58.556734098608324",0.0
36,2085.3589545048776,520.0004740536324,"266.6947220179206,58.48738089984993",0.0
37,2262.039762626631,517.408014569206,"266.399939504989,58.41493388139666",0.0
38,2438.7170808140577,514.8711205520885,"266.1063725652662,58.34181301402236",0.0
39,2618.1517185116822,512.3505217487318,"265.8094651625601,58.266864641240474",1390068.573005168
40,2794.8221640678357,509.9228590219418,"265.51835618591804,58.19239983970874",2494928.475845748
41,3020.7616568913922,503.870077617692,"265.14492417065463,58.09841365071356",4587898.980691589
42,3197.4249730010915,501.56120055249903,"264.8565929263563,58.02244588479419",4954235.934021744
43,3374.085081140968,499.3030893451869,"264.56948895591364,57.94582912340353",4993144.951976653
44,3553.50227094209,497.06071712592257,"264.2791566817549,57.86735576702493",3992106.573590111
45,3730.1560781606745,494.9021537946737,"263.9945306488411,57.78944512169727",3984828.3191698184
46,3906.806790254842,492.79160032546315,"263.7111357252344,57.710899628755115",4796889.928107941
47,4086.214683844889,490.6962673172975,"263.42457351628656,57.630481807366046",4488829.5018440345
48,4262.859466416168,488.6797001705263,"263.14366211835824,57.55067082210444",8412211.54478491
49,4489.181402901059,486.16197436402854,"262.78554621020294,57.44750635986456",3215061.675280557
50,4665.819701621029,484.24728938399494,"262.5074476738275,57.366285931724775",3585880.0866402285
51,4845.215192071121,482.34685505913967,"262.22626598250434,57.283171831673094",3562975.615459288
52,5021.847964137985,480.5182176725939,"261.9506528347462,57.200726144276665",4710228.146284267
53,5198.478149116509,478.73088560380893,"261.67627213980444,57.117679494687025",6392495.693350731
54,5377.865532991549,476.95696034631146,"261.39886523641223,57.03272487321507",3446364.414269997
55,5554.490570444517,475.25009304631385,"261.12696694885705,56.94848090313052",3509061.292291254
56,5731.113139080171,473.58176003864264,"260.8562989417141,56.863649804443185",3465629.6869219793
57,5957.817664219835,474.520713055128,"260.5137479901528,56.75181009760018",3443336.063967514
58,6134.434460570066,472.93671523480407,"260.2458929060434,56.66566211888268",5033791.052083737
59,6313.808814089386,471.3642806471844,"259.9751069399423,56.5775822651361",3779515.9798760684
60,6490.421071887034,469.8508630519027,"259.7097210870016,56.49028548673644",5084920.20660285
61,6667.031164114143,468.37107262097015,"259.44555769071553,56.40242552463915",4686513.44011788
62,6844.048495879732,469.9447028795703,"259.1851109687709,56.311735182981174",4616870.188405023
63,7020.654189846387,468.52912168445437,"258.92339597649215,56.22276778623708",3469366.722218373
64,7200.017563616919,467.1229718844006,"258.65883600516923,56.131847381570985",1861783.4152067143
65,1579.66831016887,724.1602808569405,"267.72718926074367,58.54406525071664",0.0
66,1756.341055047381,721.4347939334293,"267.4298443212964,58.47397330111307",0.0
67,1935.7705504235146,718.7244063246344,"267.1290710548489,58.402085131553",0.0
68,2112.01944924015,713.094251385397,"266.8319913191523,58.333030122989776",947.6424836787686
69,2288.681821989528,710.5354414068943,"266.538227653505,58.260882048285126",1844218.7266962444
70,2465.340834108242,708.030277922514,"266.24566314794686,58.188062936422",3563443.1266049873
71,2641.996744490655,705.5778473223863,"265.9543001540144,58.114577344312785",3718588.330146519
72,2821.4094124912585,703.1401402272431,"265.6596175766118,58.039266288420094",3330012.2032146067
73,3044.5653945600143,697.1559956158553,"265.29192272265794,57.94685691922429",4362023.422392525
74,3223.971004645002,694.8345068967219,"265.00002382604976,57.87002542935302",3631131.395466397
75,3400.613481173351,692.5979649261872,"264.71383614941914,57.79372436436367",3306930.883033853
76,3580.0128966587845,690.3755336009754,"264.42441799792493,57.71557413221221",3601328.2168114246
77,3756.649333793599,688.2346691504536,"264.1406758541417,57.637984038202276",3603687.6758656744
78,3933.282805602851,686.1398942451124,"263.8581488422388,57.559761418595464",37811160.94995759
79,4112.6733223918745,684.0586207294009,"263.57245182574417,57.479673834035125",25305128.226400927
80,4289.301126337136,682.0539613535238,"263.29237635441,57.40019023083345",8111620.5585536985
81,4515.601498684536,679.5486858044915,"262.9353084657784,57.2974483652256",25254792.25209924
82,4692.223114929876,677.6415276063881,"262.65801003693076,57.21656014934904",7002805.656314917
83,4871.601795095189,675.7467720244185,"262.37762502393025,57.13378552757834",4095759.053163482
84,5048.218146292155,673.9217906580852,"262.1027807003406,57.051676084214485",6082659.375333411
85,5224.832040138316,672.1361943279435,"261.8291534442713,56.96896759838363",6602817.268927119
86,5404.203011090849,670.362066499616,"261.55249609994854,56.884358335068725",5561546.962323347
