id,xcenter,ycenter,sky_center,aperture_sum_nLb,aperture_sum_phot,aperture_sum_Hz
1,3708.1544168936225,9791.600951055445,"321.9267135373265,43.301925649340646",5396026.2698218785,11.90421738073488,59092535.07796794
2,3594.588405849618,9663.470059449812,"321.7749914157485,43.17222888387835",5334697.392248582,11.768919245803245,58420915.136167295
3,3481.052619845963,9535.373315567256,"321.623913003547,43.04233269317737",6431304.737919599,14.18815361780518,70429994.55878492
4,3365.5466523292143,9409.089098215994,"321.47069770729854,42.9139551906694",5175608.760996253,11.41795252426914,56678716.33047201
5,3252.064613711812,9281.053086492637,"321.3208938130663,42.78366164333624",4276159.559218289,9.433670334841105,46828739.54215124
6,3136.8339822332828,9151.044273776142,"321.1693937008957,42.651133271682575",3635548.911881657,8.020413982669881,39813335.009973295
7,3023.398204146785,9023.060548759622,"321.02085418556095,42.52044951042589",3793312.1850730116,8.368456821021027,41541019.65954837
8,2909.9825390661954,8895.099562496041,"320.8729353465131,42.38957492758988",3406085.0332095106,7.514191856210521,37300448.37422903
9,2762.6944586972795,8732.9575179631,"320.68154597071987,42.223313806654424",5007201.001727443,11.046426798727303,54834462.62888233
10,2649.3164029309387,8605.039068987462,"320.53502732833664,42.09200629099167",4066792.381144954,8.971783702799506,44535934.30069675
11,2535.9517332694636,8477.135769123492,"320.38911449873854,41.960513217751604",4275769.780831009,9.43281044157512,46824471.03197888
12,2420.827379597382,8347.247159175176,"320.2415373082615,41.82677730353931",3568448.90506736,7.872384112646186,39078514.73517566
13,2307.48359061229,8219.367511134393,"320.0968321207522,41.69491511564112",4218316.045229357,9.306061288821288,46195288.237708874
14,2194.1471688003962,8091.49622134944,"319.9527194967798,41.56287224048539",3930894.6025407217,8.671978509650001,43047701.3219026
15,2079.0452619180614,7961.6330786238395,"319.80695705520765,41.42858277529433",3255106.3283209647,7.1811165090969125,35647062.35115708
16,1965.7175032914197,7833.771656304543,"319.6640254966293,41.29618036087826",3716698.60541872,8.199438980685153,40702015.1001211
17,1820.5179143446412,7669.951083796592,"319.48174070265486,41.12628272185778",4376201.076674457,9.65437273904495,47924306.27661913
18,1707.1901616752343,7542.089773758647,"319.34012482566084,40.99348097916856",5218958.628567316,11.51358701920814,57153445.96334921
19,1592.0882661925812,7412.226845835346,"319.19687933761935,40.858427567773724",3911828.344272497,8.629916282427063,42838904.42596793
20,1478.751860878343,7284.355866780381,"319.05640760822143,40.72527957362104",3971198.3420432904,8.760892916716243,43489072.438579425
21,1365.4080936328223,7156.4766279563755,"318.916497136516,40.59196198657587",6271349.717548934,13.835275548200242,68678307.821266
22,1250.283767417944,7026.588534457476,"318.7749708103548,40.456389279442064",4390355.603470829,9.685599155574428,48079314.20827145
23,1136.9191301019305,6898.685842423727,"318.63617909132256,40.322734388338574",3899721.9314394942,8.603208226747094,42706325.63757257
24,1023.541111968761,6770.76809988047,"318.4979362069036,40.188914335032216",4594784.903560789,10.13659229489113,50318044.15183956
25,880.2592294353653,6605.076328492694,"318.32434321552256,40.015576118768806",3967996.658468309,8.753829656577192,43454010.415249184
26,766.8436141395978,6477.116273793532,"318.1873349024082,39.881388052689864",4903671.036288231,10.818028501094656,53700693.47943387
27,653.4078912067334,6349.133579145547,"318.05086193797564,39.747039306772095",4801400.916179309,10.592409558477712,52580721.04828335
28,538.1773212703538,6219.125914106975,"317.91280072187874,39.61042860580479",3771429.616725758,8.32018150925849,41301381.01195914
29,424.6953487244582,6091.091132144476,"317.7773951850945,39.475760664392986",4932768.996258346,10.882221746920278,54019348.751712255
30,313.19556768444636,5961.257491235779,"317.64523613224554,39.33931073846276",3248143.004137231,7.165754663058601,35570806.147422895
31,199.65985874171656,5833.162175311901,"317.51087127973517,39.20433472579432",4320167.563841252,9.530756751275733,47310676.51333275
32,86.09393031291984,5705.032810933175,"317.37702197045934,39.06920486029917",10285719.81177098,22.69141001804185,112640159.32955973
33,3837.7136693517505,9679.574847463013,"322.10665548373225,43.193292792343584",4406586.001305981,9.721405168062915,48257055.25426431
34,3722.3971618351115,9549.469017327474,"321.9524785635397,43.0617940072737",4669997.152450903,10.302518648046451,51141702.568902574
35,3608.88524727147,9421.399265488544,"321.80131914099127,42.932117158978706",3926884.0174252694,8.663130725252563,43003780.92015372
36,3493.403784374213,9295.141054400967,"321.6480292524307,42.80396287936893",6015063.676012096,13.269880830393712,65871688.44207439
37,3379.9456216941226,9167.132039627591,"321.49813797573705,42.673888355307994",4061815.361684699,8.96080385974456,44481430.359772
38,3266.511493305112,9039.150187736206,"321.3488733001937,42.54361927751909",6892246.998323704,15.205042082286079,75477828.89646812
39,3151.327322221887,8909.19390062512,"321.19791285171175,42.4111171639119",7572717.800834181,16.706234246533125,82929746.79979043
40,3037.9355191712234,8781.259895374878,"321.0498974232347,42.28046107257663",3569171.5985633857,7.873978452637532,39086429.038892716
41,2890.6787300716583,8619.151529074112,"320.8583893123411,42.11448372919835",3695896.4367413376,8.153547147409396,40474208.039740235
42,2777.3245442115476,8491.260069819311,"320.7117673231785,41.98339429003393",3531689.2550894744,7.791288350265673,38675955.3707188
