id,xcenter,ycenter,sky_center,aperture_sum
1,1530.1240071922998,8933.254666796482,"258.71694945608044,56.51796270038886",0.0
2,1492.9656682426398,8736.202092702913,"258.7449049843085,56.34826101083725",1382102.3459625135
3,1455.8032425861657,8539.122851752118,"258.77261274969237,56.178553248637485",4579510.8752043415
4,1416.0224757683181,8342.523517615484,"258.795336712242,56.00860034624876",4585697.283900451
5,1378.852597772905,8145.395751178905,"258.82258021019044,55.83888134330258",3842999.963029718
6,1341.0985227151523,7945.165675913561,"258.85000695819446,55.6665042930851",4434660.5520901885
7,1303.9221612600081,7747.995871327399,"258.8767766532617,55.49677308887971",5888182.68657134
8,1266.7430500637543,7550.808200118648,"258.90331649649147,55.32703625982787",13716224.214550875
9,1216.4892359785622,7298.642986702761,"258.93235459586225,55.109318785171304",4564290.028706796
10,1179.3047379881205,7101.420490158109,"258.9584019359982,54.93956986672889",3652456.638821061
11,1142.1183224115898,6904.185656635086,"258.98423020624386,54.769815393242006",3849166.030779371
12,1104.3491819626743,6703.858212859405,"259.01024109552145,54.59740290782215",3936784.566573219
13,1067.1597124697446,6506.603848156555,"259.0356374423459,54.42763748106974",3627713.106519524
14,1029.969141204192,6309.342498239001,"259.06082415623115,54.257866787366325",3796823.836920442
15,992.1965877666139,6108.99345606158,"259.08619295986995,54.08543799307636",6782721.288215402
16,955.0045772523404,5911.72320399713,"259.11096625614607,53.91565677657133",3920645.7546956483
17,907.3518996637708,5658.968372339476,"259.14241411957084,53.69811715623106",3549460.9761769036
18,870.1595780886955,5461.696699407885,"259.1667337145887,53.528324431043956",3905811.060141921
19,832.3864295953263,5261.344939140323,"259.1912344634584,53.35587361749811",4110780.5387514536
20,795.1949975911211,5064.0796575780805,"259.21516524922924,53.18607106567527",4327594.6077430425
21,758.004394655216,4866.820115636184,"259.2389072145612,53.01626367357744",4408839.002526044
22,720.2338239289647,4666.486138853138,"259.26282957958756,52.8437982103007",6172347.814126176
23,683.0457252546366,4469.243617648801,"259.2861988911909,52.67398136250382",9227057.85640044
24,645.8592714784954,4272.012188065158,"259.30938717071257,52.504159920770135",6180805.94705551
25,600.8312215877704,4018.8231342475196,"259.34317308932685,52.28678802452008",3312507.5946563277
26,563.6495336688968,3821.623696682746,"259.36594084515946,52.11695558355496",4037790.9904920594
27,526.4703229448805,3624.440881544574,"259.38853573554223,51.94711855981429",3602232.52193735
28,488.7130751482464,3424.1963191181894,"259.4113091025737,51.77462355967305",3387985.2450822266
29,451.5397985772879,3227.0530348391626,"259.433562579758,51.604778074144996",3681583.645998494
30,416.9840358767324,3029.4264076724057,"259.45990374514827,51.435142267484885",3782318.863947698
31,379.8176683290749,2832.3291728118047,"259.48181141032995,51.265287599364996",2746295.30710422
32,342.6551151215308,2635.257362313223,"259.50355770506667,51.09542864159896",495877.96017826034
33,1698.0266754594827,8903.99693428122,"259.02391104890603,56.535721949456224",1029541.6317535691
34,1660.2872247367986,8703.865237946658,"259.0509678699885,56.3633023646117",3918744.1599987345
35,1623.1242737633688,8506.785678558786,"259.0773702412438,56.193529888917354",3780055.616890424
36,1583.342990740488,8310.18605820458,"259.09879646456534,56.02352417482482",4661354.448280293
37,1546.1725947607706,8113.058022142002,"259.12475699734745,55.85374153545511",3520590.104630003
38,1508.998872067345,7915.908377099298,"259.15049159724555,55.68395344548693",4413760.995903436
39,1471.2411257795284,7715.657672942125,"259.1764005530765,55.511506677073044",5449413.506260314
40,1434.0615080893917,7518.469805660549,"259.2016899460122,55.34170784568513",4275473.276258003
41,1383.807054176998,7266.304384844421,"259.229137820374,55.123922786791695",4940774.273929789
42,1346.62205801848,7069.081747956377,"259.2539584171227,54.95411300914365",3850032.345063226
43,1309.4351480531773,6871.8467985018415,"259.2785700717107,54.784298185366914",4366143.856914384
44,1271.6655093514137,6671.51926197477,"259.3033555531891,54.611824920001126",4121255.4170230944
45,1234.4755530646971,6474.264830558757,"259.3275552609771,54.44200014646331",3435839.0970123173
46,1197.284498762101,6277.003438352535,"259.35155503552556,54.27217059307753",3662727.6801726134
47,1159.511458576988,6076.654378229468,"259.37572814047536,54.099682510789705",7078541.159360997
48,1122.3189725741772,5879.384133118133,"259.399333634039,53.92984339532384",3600515.5171464295
49,1074.6656912205976,5626.629346079784,"259.42929881509275,53.712230272726295",3318015.882630926
50,1037.4729026618734,5429.3577358487055,"259.4524716206952,53.5423807030737",4280329.796235132
51,999.6992836907775,5229.0060642792005,"259.47581687482125,53.369872619065085",4481299.355033829
52,962.5073921829958,5031.740894686087,"259.498618888974,53.200014126583625",6116818.816676163
53,925.3163334421838,4834.481489160531,"259.52124083612995,53.0301512327945",5864706.151362146
54,887.5453035665323,4634.14767595075,"259.5440345193755,52.85762984367333",3736761.553552309
55,850.3567565173989,4436.90534044569,"259.5663010948885,52.68775836061184",4721148.094351052
56,813.1698580401853,4239.674121014629,"259.58839503687494,52.5178827045577",6643431.17793486
57,768.1412455255322,3986.4853630945995,"259.6207936297298,52.30043157205641",3495951.284907911
58,730.9591215774344,3789.28619141595,"259.6424857514431,52.13054589546751",18975638.50467199
59,693.1985585277007,3589.0227827248627,"259.6643481131483,51.958001434538936",63874884.33038216
60,656.0217952553467,3391.859424111425,"259.6857102368828,51.7881077849071",3489280.8496556845
61,618.848093622084,3194.7164794768596,"259.70691198129026,51.618210259894646",3631788.5086519425
62,584.2919128942003,2997.0902070407956,"259.7322116624434,51.4485126161878",4903260.398052767
63,547.1251278364807,2799.9933606892223,"259.75308289186864,51.27860671376977",3955943.8165221554
64,509.38151195172395,2599.8428854902263,"259.77412276732275,51.10604198373869",2622709.1832506973
65,1865.3487610627685,8871.659873919067,"259.33154782153866,56.550094393647214",6130074.869048061
66,1828.1894510134357,8674.607043920521,"259.35686989999294,56.38026532353108",6534813.851345194
67,1790.4453382862903,8474.447943926858,"259.3823574956248,56.20777755993155",4645831.331101978
68,1750.6635596602418,8277.848033275368,"259.40248295888586,56.03772211185561",6698769.5900348965
69,1713.4926663691026,8080.719723891105,"259.427157390715,55.86787887285187",5051724.291223194
70,1676.3184501781507,7883.5698299175265,"259.45161688941704,55.69803070780329",4354877.042898751
71,1639.1411344329526,7686.399876629452,"259.47586469664566,55.52817749230667",3839153.692674932
72,1601.3801030569948,7486.130830877146,"259.5002778878389,55.35566558173274",5075130.447657939
73,1551.706030324603,7237.046633889635,"259.52576177922913,55.140470803325115",5353826.225188475
74,1513.9395620443893,7036.742416677849,"259.54972297899343,54.96794897945071",3823605.3916533026
75,1476.7521783464485,6839.507347630186,"259.57311522045705,54.798076687419965",3424336.7878967174
76,1438.9820623693226,6639.179714638183,"259.59667250381455,54.625545545336436",4735931.7824766785
77,1401.7916399425321,6441.9252128576645,"259.61967287411386,54.455664260434226",4755827.766646586
78,1364.6001232561784,6244.6637747165005,"259.6424830583446,54.28577866014559",4039378.4205698217
79,1326.8266172993422,6044.314692949645,"259.6654578197032,54.113234123739765",3661892.206175732
80,1289.6336764610842,5847.0444511551395,"259.68789295207216,53.943339877408285",3646958.0059894905
81,1241.979817805102,5594.289704084253,"259.7163722374072,53.725656767490506",3562195.087741978
82,1204.7865829176199,5397.0181529282545,"259.7383957949091,53.55575307237884",6893210.705393072
83,1167.0125144476715,5196.666566379691,"259.7605831003629,53.383190457868174",6249205.97670389
84,1129.8201840942838,4999.40150513976,"259.78225396830516,53.21327870162489",4821262.133323116
85,1092.6286902085917,4802.142232419207,"259.8037535630556,53.04336296257727",6307754.5784810465
86,1054.857222168729,4601.808579119511,"259.8254162342398,52.87078832488849",4851594.639619206
87,1017.6682474101344,4404.5664257113385,"259.8465778181759,52.7008648225807",9408041.323684113
88,979.8998993558903,4204.2538387942695,"259.86790199175675,52.528282459364625",6325161.471326527
89,935.4517763247122,3954.146946587432,"259.89858355588956,52.31341046690599",4416744.054263775
90,897.6882690654393,3753.866879975926,"259.9195187659332,52.14081877668289",7175076.795873433
91,860.5082558681488,3556.6849199505136,"259.9399739220253,51.97087856377215",28366038.685163535
92,823.3310845919823,3359.521872942085,"259.96027443158886,51.80093499844284",5173833.109248338
93,786.1569785878683,3162.3792643759925,"259.9804224144642,51.630987930653674",3925676.4656655355
94,751.6004006063959,2964.753343476964,"260.0046784946789,51.46123091798203",4555510.259725551
95,713.8525013563703,2764.5773954552233,"260.02482005365664,51.28862062725016",5645033.412087779
96,676.6892035407545,2567.506822864182,"260.04450430036695,51.11866234291995",3946797.045226012
97,2032.6704535321342,8839.322359105054,"259.639408793678,56.56373061418407",3947257.4194335463
98,1995.5106556451374,8642.26917849902,"259.6634073848469,56.39384249186627",5835986.730513837
99,1958.3467783910664,8445.189376747821,"259.68719267490576,56.2239499411882",4095635.337024854
100,1917.9837977555176,8245.509542347714,"259.7063844898324,56.05119319503406",4254667.168549561
101,1880.8124278314208,8048.380955949144,"259.7297698370871,55.88129240568937",4455345.648772222
102,1843.637738817646,7851.2308093573865,"259.7529513057342,55.711387189139245",3837064.810299821
103,1806.459954052842,7654.06062785235,"259.77593197339326,55.54147741348881",3813852.4162308825
104,1766.6650151265571,7457.3778264783705,"259.7940442841351,55.371362003189006",3877444.485172758
105,1719.0237976227663,7204.706963245573,"259.8229752697116,55.153654613816144",6135045.933414321
106,1681.256865327391,7004.402595857111,"259.8456848318085,54.98107688983169",3681010.2308821543
107,1644.0690285583041,6807.167403555948,"259.8678549988857,54.811150022787146",7052926.309640626
108,1606.8795524232428,6609.921703092651,"259.8898393839536,54.64121911592229",6397777.8997421665
109,1569.107588380959,6409.5850945909915,"259.91197989566035,54.468628968375526",4268159.914758214
110,1531.915629969178,6212.32360686914,"259.9335979679159,54.298690144603846",3566777.502042496
111,1494.1416792215855,6011.9744997605885,"259.95537186989054,54.12609199858339",11461844.020818144
112,1456.9483042061765,5814.70425764657,"259.97663420755316,53.95614539976517",7316782.34215006
113,1409.2938947170678,5561.949545890711,"260.0036245408913,53.7383958303904",3800171.048453383
114,1372.1002341606618,5364.6780501838675,"260.02449651187334,53.56844073872464",3289331.421242994
115,1334.3257371760333,5164.326544978021,"260.0455235348343,53.39582634355892",4347187.788311282
116,1297.132988639979,4967.061588474142,"260.06606099826934,53.225864010024125",5156785.397879
117,1259.3599658963517,4766.720332149388,"260.08675310315573,53.05324235094024",6333158.903196311
118,1222.1691950606905,4569.468947891076,"260.1069654638795,52.8832728919968",3777206.719882303
119,1184.9798132628448,4372.226972975426,"260.12701991141466,52.71329999557378",4090844.393325903
120,1147.2110555761355,4171.914592377825,"260.14722832131696,52.54066785694091",4622665.412310865
121,1099.5671669403914,3919.232003617109,"260.17249636565384,52.32288077755063",4368824.862878516
122,1064.9985212595775,3721.5281805815666,"260.19637257119336,52.15308341615504",3811140.221683219
123,1027.818117103035,3524.346504111271,"260.21575615922643,51.98309545153685",5575617.572264624
124,990.6405585142079,3327.1837651242954,"260.23499309369186,51.81310449389045",6162103.800396213
125,953.4660688354675,3130.0414890469456,"260.2540853862686,51.643110388265285",4476498.579269054
126,918.3283327490853,2929.336047527474,"260.2775905624824,51.470640195070764",3523597.629333573
127,881.1608331809357,2732.2403559871473,"260.29638094918386,51.300639167348585",4783198.380858265
128,843.9971629348402,2535.1701896151453,"260.3150326251089,51.13063492392221",3940862.4207342863
129,2199.991368086298,8806.984489356586,"259.94748172152146,56.57662966515412",3493994.7357136393
130,2162.8311030585132,8609.93095443804,"259.9701538330926,56.406685632528365",3774583.5511228493
131,2123.0527312563436,8413.356050024307,"259.9878509873067,56.236543508492154",4359641.881278731
132,2085.884502026419,8216.25062175451,"260.010143241596,56.066592109541375",4259522.62771533
133,2048.712730069217,8019.122105077297,"260.03223970642847,55.8966368931641",4601746.460861193
134,2010.9567427993402,7818.891339656546,"260.05448408965873,55.72402203207127",4380503.854175974
135,1973.7785096905036,7621.720926254502,"260.0761948874942,55.554058705848796",3859729.0531814913
136,1933.9831299794982,7425.037924341714,"260.0930451770932,55.38390139228644",4200841.549214425
137,1886.3413480187228,7172.36683102534,"260.12037851442193,55.16612657993216",4726235.054771336
138,1848.57397269811,6972.062309738955,"260.141833825392,54.99349592954575",4236532.569343721
139,1811.3857035232131,6774.826990525135,"260.1627793912601,54.82351739125232",6365114.077442301
140,1774.1957987500814,6577.581187580146,"260.18354930019973,54.65353524423609",6029426.407198825
141,1736.4234032222585,6377.244500006228,"260.2044665738095,54.48089349073829",3541922.4265215844
142,1699.2310237473816,6179.98295905841,"260.2248901399783,54.310904276893844",3615106.252686376
143,1661.4566491939095,5979.633822910436,"260.2454607940771,54.13825537573518",15400602.223211536
144,1624.262860663479,5782.363576840596,"260.26554802670796,53.9682592124618",11655716.998050941
145,1576.607926815364,5529.608895747068,"260.2910465065509,53.750446723624435",3850555.7222657446
146,1539.4138612538286,5332.337451862799,"260.3107646710714,53.58044297359747",4298350.349864801
147,1501.638956742374,5131.9860243208295,"260.3306291960078,53.40777955689897",7753910.915817054
148,1464.4458106903562,4934.72116893493,"260.3500311111436,53.237769341523446",5771441.606696652
149,1426.6723880115846,4734.380040344493,"260.369579001919,53.06509943841835",12013673.059058392
150,1389.481227120291,4537.128806508675,"260.3886735656109,52.895082852395916",3605873.7681145826
151,1352.2914589571546,4339.887006479481,"260.40761884079154,52.725063195533",3674033.2314664144
152,1314.5223126381266,4139.574828542932,"260.42670945428506,52.55238393591",4670301.98990735
153,1266.8779391350022,3886.8925314489725,"260.45057968369326,52.33453793551964",7006564.211188125
154,1232.3089215552936,3689.1889559444267,"260.4733766106734,52.164684615775606",3364945.916310264
155,1195.128147129541,3492.007559439364,"260.4916867383172,51.99465144948201",3556474.4095744295
156,1157.3693303832747,3291.7645660446856,"260.5101410814413,51.82195875226118",3971930.352458834
157,1120.1945278543485,3094.62295291866,"260.52817373151834,51.65192007781409",3965419.225432411
158,1083.0230253238524,2897.503379941935,"260.546071553028,51.4818784315973",3753388.2893341067
159,1048.469027462727,2699.9028489772845,"260.5680821422479,51.31200683553821",4650839.681218158
160,1011.3050055042986,2502.8330852508443,"260.58569950906735,51.14195909136616",6439635.122441927
161,2367.312288672317,8774.646138316315,"260.25575645670506,56.58879073804501",3803274.3758630278
162,2330.1515772024704,8577.592245381866,"260.2770992504689,56.418793948514136",3778099.953151202
163,2290.3725733003484,8381.017051261639,"260.2934754395842,56.24861095931852",3789957.8009086703
164,2253.203904938391,8183.911313817986,"260.3144615921937,56.078607682534596",3937165.09525314
165,2216.031697658014,7986.78251236785,"260.33526328361006,55.908601042088115",4400822.8452091
166,2178.856131451964,7789.631942588103,"260.3558833398609,55.738590695402934",3611808.849862374
167,2141.0966113822547,7589.38083372878,"260.3766424282629,55.56592055440765",4124495.732987624
168,2101.3008114880877,7392.697627225263,"260.39222832596266,55.39572434461958",4177769.2493911413
169,2053.6584915585236,7140.026299126089,"260.41796083071597,55.17788590997563",8712629.29767939
170,2016.4717627841587,6942.80338379573,"260.43784998453015,55.00786201295975",5862916.76257745
171,1978.7020132958837,6742.486170437634,"260.45787799332777,54.83517802153238",4330240.860178588
172,1941.5117005529246,6545.240261357477,"260.4774310788453,54.66514752433082",3480648.165322361
173,1903.7388945295734,6344.903491005205,"260.49712277304695,54.492457075952764",3633195.13030466
174,1866.5461146581115,6147.641893186632,"260.5163495688933,54.32242031497536",4127517.7288175393
175,1828.7713372878425,5947.292724301879,"260.5357147162546,54.14972352266826",4168914.9506546077
176,1791.5771559086838,5750.022470639925,"260.55462465897364,53.979680592179214",3548734.9923906955
177,1743.921724180806,5497.267815555715,"260.5786285414478,53.761808735446024",3417038.6804379467
178,1706.7272742818877,5299.99641986704,"260.59719080022467,53.59175907411135",5033374.952607174
179,1668.9519832357091,5099.645066309297,"260.6158907320786,53.41904940385098",3671889.972871577
180,1631.7584603384103,4902.3803084221945,"260.6341550717464,53.24899401065298",4753812.702903335
181,1593.9846587203006,4702.039303894364,"260.6525567249872,53.07627858839566",6013560.514933809
182,1556.793128448423,4504.788216869545,"260.67053153347103,52.9062175374604",3481331.7507340796
183,1519.0219014503955,4304.464720055024,"260.6886432695617,52.73349644922055",3511512.443302577
184,1481.8334806507091,4107.2346091831205,"260.7063366063685,52.56343004394331",3876229.0931121986
185,1434.188648782907,3854.5525991433324,"260.7288066427959,52.34552845240852",5894950.058513454
186,1399.6192800702702,3656.8492679525507,"260.7505223417621,52.17562174158385",4209854.563550442
187,1361.8572564202386,3456.5875164031377,"260.76802545884055,52.002888631237994",3912702.876455063
188,1324.6789880275232,3259.4254601662014,"260.7851277556119,51.832810252845995",3383190.3265785347
189,1287.5038432842734,3062.284172742601,"260.8021012776083,51.66272957815024",3381624.374976947
190,1250.3320021796767,2865.164949943003,"260.81894780614294,51.49264624452871",5848846.321878965
191,1215.7778682023577,2667.5647480667844,"260.8399171735378,51.32272310033222",4934735.99425782
192,1178.6135152515412,2470.495383410689,"260.8564985822635,51.1526343205273",5322178.160216361
193,2535.21340544828,8745.38597721185,"260.5639065659382,56.60286977604097",3803198.7932761507
194,2498.052377849935,8548.332384268719,"260.5839201519656,56.43282364300087",3327517.3720741067
195,2457.6920779292495,8348.677662959068,"260.5992842250308,56.2599458966522",3852149.200318633
196,2420.522991129379,8151.57161265175,"260.61896169876,56.08989385189742",4602595.549920823
197,2383.3503692158483,7954.442522743528,"260.6384660872837,55.919838870532175",4049870.5175607973
198,2346.174392175284,7757.2916889159815,"260.6578000442738,55.74978060345661",3613985.2505151764
199,2305.8000736495615,7557.5456689479,"260.6725656541797,55.57689366817184",3344304.497002027
