id,xcenter,ycenter,sky_center,aperture_sum
1,10030.655982977365,6480.181456019346,"258.71694945608044,56.51796270038886",431794.51699804113
2,9867.769493236825,6597.136364297726,"258.7449049843085,56.34826101083725",6690635.207297145
3,9704.860562232852,6714.10624629116,"258.77261274969237,56.178553248637485",8603604.25923632
4,9543.493133301872,6833.246333884667,"258.795336712242,56.00860034624876",7941689.732044948
5,9380.543372766795,6950.243477747366,"258.82258021019044,55.83888134330258",21847735.16005045
6,9215.028857929414,7069.081176321422,"258.85000695819446,55.6665042930851",3587391.0002611508
7,9052.043737920496,7186.101962283867,"258.8767766532617,55.49677308887971",4637760.496317561
8,8889.043587343207,7303.132791119071,"258.90331649649147,55.32703625982787",4601620.390444254
9,8681.742470359157,7455.247838318068,"258.93235459586225,55.109318785171304",4343517.065465335
10,8518.713033866348,7572.298267069716,"258.9584019359982,54.93956986672889",6066481.340471246
11,8355.673226680878,7689.355647576922,"258.98423020624386,54.769815393242006",3572470.394372189
12,8190.076832913792,7808.248149742891,"259.01024109552145,54.59740290782215",4884578.738267403
13,8027.020615108792,7925.31655227158,"259.0356374423459,54.42763748106974",4704763.0266440585
14,7863.9585321785435,8042.388905424672,"259.06082415623115,54.257866787366325",4339902.565798429
15,7698.344006003109,8161.293628687843,"259.08619295986995,54.08543799307636",3916090.0954928277
16,7535.2744632406,8278.371048453104,"259.11096625614607,53.91565677657133",3829741.701425586
17,7326.3396828679015,8428.377848826492,"259.14241411957084,53.69811715623106",5572670.421398432
18,7163.268983822412,8545.456150992984,"259.1667337145887,53.528324431043956",7659374.510719351
19,6997.652245702162,8664.362562274382,"259.1912344634584,53.35587361749811",9630906.57881237
20,6834.58696325559,8781.437357106463,"259.21516524922924,53.18607106567527",4856951.37798159
21,6671.526532292226,8898.508974879112,"259.2389072145612,53.01626367357744",4370033.514208795
22,6505.924822071014,9017.405534284784,"259.26282957958756,52.8437982103007",4719054.268434154
23,6342.878758787968,9134.467689151144,"259.2861988911909,52.67398136250382",3374415.6896269526
24,6179.842052763116,9251.523665712013,"259.30938717071257,52.504159920770135",4246172.781655727
