id,xcenter,ycenter,sky_center,aperture_sum
1,2899.3647015714996,192.442806927128,"258.71694945608044,56.51796270038886",0.0
2,3093.6587765441955,242.043931318658,"258.7449049843085,56.34826101083725",301337.51328415395
3,3287.978747014181,291.6526217968276,"258.77261274969237,56.178553248637485",2238300.7668523435
4,3482.970332991703,338.6854719077255,"258.795336712242,56.00860034624876",5435017.968439374
5,3677.3374319818513,388.30791602953377,"258.82258021019044,55.83888134330258",4645496.028140843
6,3874.7630699683027,438.7119901691749,"258.85000695819446,55.6665042930851",5537653.618246023
7,4069.171008489253,488.34632437064647,"258.8767766532617,55.49677308887971",4595594.927306251
8,4263.596301760192,537.9857172213196,"258.90331649649147,55.32703625982787",8912124.293976584
9,4513.373777853293,599.0099183529119,"258.93235459586225,55.109318785171304",20317916.526823845
10,4707.832910154941,648.6591469329878,"258.9584019359982,54.93956986672889",3384305.31953263
11,4902.304033963054,698.3118514222124,"258.98423020624386,54.769815393242006",4084846.2234402047
12,5099.824284698062,748.7434213911156,"259.01024109552145,54.59740290782215",5934269.972728172
13,5294.314400407383,798.401612325396,"259.0356374423459,54.42763748106974",3505374.8635314545
14,5488.811312500415,848.0617567938652,"259.06082415623115,54.257866787366325",3836106.8447872875
15,5686.352580426443,898.4993614235664,"259.08619295986995,54.08543799307636",6978748.641069146
16,5880.85816885732,948.1619636995583,"259.11096625614607,53.91565677657133",4181592.180457541
17,6130.070732769561,1011.7927785296115,"259.14241411957084,53.69811715623106",4614064.979325393
18,6324.577740403369,1061.4556993731785,"259.1667337145887,53.528324431043956",3991470.6622954803
19,6522.121723237101,1111.8939134137122,"259.1912344634584,53.35587361749811",3776763.7718123533
20,6716.622562374203,1161.5549393728816,"259.21516524922924,53.18607106567527",4085565.92091057
21,6911.117849269288,1211.2142910547332,"259.2389072145612,53.01626367357744",5268665.32426573
22,7108.6446253810645,1261.647325720366,"259.26282957958756,52.8437982103007",4143517.931510048
23,7303.123427902483,1311.3017537594656,"259.2861988911909,52.67398136250382",4646337.042797353
24,7497.591482837683,1360.9529850611425,"259.30938717071257,52.504159920770135",4364480.935690592
25,7746.088370079442,1427.1460306262861,"259.34317308932685,52.28678802452008",3501200.2254734663
26,7940.525416260503,1476.7880608501123,"259.36594084515946,52.11695558355496",3595971.7861164194
27,8134.946350499112,1526.4253112338924,"259.38853573554223,51.94711855981429",12397626.495216327
28,8332.386459169817,1576.8326324343961,"259.4113091025737,51.77462355967305",6639385.500777876
29,8526.769058401504,1626.4585545243244,"259.433562579758,51.604778074144996",5860739.020665681
30,8720.483505894157,1678.6610193487113,"259.45990374514827,51.435142267484885",8383464.382847057
31,8914.821450299918,1728.2737418150891,"259.48181141032995,51.265287599364996",1618481.5589085717
32,9109.134740398611,1777.879176447931,"259.50355770506667,51.09542864159896",209163.64938619218
33,2854.922478576416,356.97915469998134,"259.02391104890603,56.535721949456224",506924.053374694
34,3052.252774460752,407.3549062556567,"259.0509678699885,56.3633023646117",2934488.5997864506
35,3246.573255541278,456.9632552123021,"259.0773702412438,56.193529888917354",4931510.102384323
36,3441.56531907769,503.9957584433323,"259.09879646456534,56.02352417482482",4381659.203008421
37,3635.9328813416073,553.6178470608029,"259.12475699734745,55.85374153545511",3788905.006655438
38,3830.321433922447,603.2460530013532,"259.15049159724555,55.68395344548693",3969044.9253988084
39,4027.767319563069,653.6555180230071,"259.1764005530765,55.511506677073044",37935447.26029298
40,4222.1930045899,703.2945346982851,"259.2016899460122,55.34170784568513",7873501.751408821
41,4471.970939054115,764.3182436006327,"259.229137820374,55.123922786791695",18036821.998015866
42,4666.430409084998,813.9670799987816,"259.2539584171227,54.95411300914365",3205967.1851463052
43,4860.901846900468,863.6193854143885,"259.2785700717107,54.784298185366914",4139604.878082304
44,5058.422392267535,914.0505430112862,"259.3033555531891,54.611824920001126",3430027.8657367923
45,5252.912774167459,963.7083209547682,"259.3275552609771,54.44200014646331",3602764.479719869
46,5447.409928727316,1013.3680455149656,"259.35155503552556,54.27217059307753",3477792.1329546086
47,5644.95141862602,1063.805216585743,"259.37572814047536,54.099682510789705",8237459.592843662
48,5839.457201705374,1113.4673849842584,"259.399333634039,53.92984339532384",4181297.029704115
49,6088.669980340911,1177.0976337604488,"259.42929881509275,53.712230272726295",3915527.628081264
50,6283.177128504574,1226.7601048747165,"259.4524716206952,53.5423807030737",4380547.661971006
51,6480.721229783046,1277.1978550322042,"259.47581687482125,53.369872619065085",6015763.164987576
52,6675.222161636257,1326.858417219505,"259.498618888974,53.200014126583625",3566691.163910024
53,6869.717517527628,1376.517298149785,"259.52124083612995,53.0301512327945",3887173.259858152
54,7067.244339436601,1426.9498475556907,"259.5440345193755,52.85762984367333",8448067.892696382
55,7261.723163148699,1476.6037907493073,"259.5663010948885,52.68775836061184",3684785.1656608973
56,7456.191215559772,1526.2545302006201,"259.58839503687494,52.5178827045577",3482817.104973197
57,7704.688072402371,1592.4469408035834,"259.6207936297298,52.30043157205641",3827328.389122713
58,7899.12506188268,1642.0884634823974,"259.6424857514431,52.13054589546751",3998219.9262423404
59,8096.583652156344,1692.5007448188298,"259.6643481131483,51.958001434538936",7559558.411217054
60,8290.98591845731,1742.1319906644467,"259.6857102368828,51.7881077849071",7535291.476083947
61,8485.368389505667,1791.7573839771471,"259.70691198129026,51.618210259894646",14746222.630915772
