id,xcenter,ycenter,sky_center,aperture_sum
1,7098.6352984284995,9805.557193072873,"258.71694945608044,56.51796270038886",0.0
2,6904.341223455804,9755.956068681342,"258.7449049843085,56.34826101083725",254590.88913629856
3,6710.021252985818,9706.347378203172,"258.77261274969237,56.178553248637485",4068176.3559593596
4,6515.029667008296,9659.314528092274,"258.795336712242,56.00860034624876",5948387.742395221
5,6320.662568018148,9609.692083970465,"258.82258021019044,55.83888134330258",4413199.022038187
6,6123.236930031697,9559.288009830825,"258.85000695819446,55.6665042930851",5384176.731589224
7,5928.828991510746,9509.653675629354,"258.8767766532617,55.49677308887971",3560786.6368959164
8,5734.403698239807,9460.01428277868,"258.90331649649147,55.32703625982787",3704294.277547626
9,5484.626222146706,9398.990081647087,"258.93235459586225,55.109318785171304",5080009.007203438
10,5290.167089845058,9349.340853067013,"258.9584019359982,54.93956986672889",4441482.231365305
11,5095.695966036945,9299.688148577789,"258.98423020624386,54.769815393242006",3682718.2652505557
12,4898.175715301938,9249.256578608885,"259.01024109552145,54.59740290782215",3871263.55970785
13,4703.685599592616,9199.598387674603,"259.0356374423459,54.42763748106974",3732995.8368346645
14,4509.188687499585,9149.938243206136,"259.06082415623115,54.257866787366325",5028184.992776047
15,4311.647419573557,9099.500638576435,"259.08619295986995,54.08543799307636",5654317.472138591
16,4117.14183114268,9049.838036300442,"259.11096625614607,53.91565677657133",5481591.096291914
17,3867.929267230438,8986.207221470388,"259.14241411957084,53.69811715623106",5676776.255411862
18,3673.422259596631,8936.544300626821,"259.1667337145887,53.528324431043956",5048227.287982928
19,3475.878276762898,8886.106086586287,"259.1912344634584,53.35587361749811",4244637.409895966
20,3281.377437625796,8836.445060627118,"259.21516524922924,53.18607106567527",3298884.123478241
21,3086.8821507307116,8786.785708945266,"259.2389072145612,53.01626367357744",3567771.900337167
22,2889.3553746189355,8736.352674279635,"259.26282957958756,52.8437982103007",4487260.13761822
23,2694.8765720975166,8686.698246240534,"259.2861988911909,52.67398136250382",9115779.666183928
24,2500.4085171623174,8637.047014938857,"259.30938717071257,52.504159920770135",3365772.2265579836
25,2251.911629920558,8570.853969373715,"259.34317308932685,52.28678802452008",3987304.9302074956
26,2057.474583739496,8521.211939149887,"259.36594084515946,52.11695558355496",3737462.425198648
27,1863.0536495008882,8471.574688766108,"259.38853573554223,51.94711855981429",4579116.296945103
28,1665.6135408301834,8421.167367565604,"259.4113091025737,51.77462355967305",3670822.325032556
29,1471.2309415984964,8371.541445475676,"259.433562579758,51.604778074144996",3714606.2913430287
30,1277.5164941058429,8319.338980651288,"259.45990374514827,51.435142267484885",4744364.961099351
31,1083.178549700082,8269.72625818491,"259.48181141032995,51.265287599364996",1931094.9820946287
32,888.8652596013881,8220.120823552068,"259.50355770506667,51.09542864159896",141255.2929289775
33,7143.077521423584,9641.02084530002,"259.02391104890603,56.535721949456224",612261.0535486065
