id,xcenter,ycenter,sky_center,aperture_sum
1,-32.655982977365056,3517.8185439806557,"258.71694945608044,56.51796270038886",359067.40387782775
2,130.23050676317507,3400.8636357022765,"258.7449049843085,56.34826101083725",3104510.578816392
3,293.1394377671477,3283.893753708842,"258.77261274969237,56.178553248637485",4624539.508282518
4,454.50686669812785,3164.7536661153345,"258.795336712242,56.00860034624876",3721173.1309217694
5,617.4566272332049,3047.756522252636,"258.82258021019044,55.83888134330258",4631877.928501144
6,782.9711420705862,2928.918823678579,"258.85000695819446,55.6665042930851",4315037.032847461
7,945.9562620795027,2811.8980377161356,"258.8767766532617,55.49677308887971",4027697.8136453233
8,1108.9564126567911,2694.86720888093,"258.90331649649147,55.32703625982787",4920734.59638523
9,1316.257529640844,2542.752161681934,"258.93235459586225,55.109318785171304",3715069.899330785
10,1479.2869661336504,2425.701732930286,"258.9584019359982,54.93956986672889",4219483.806593506
11,1642.3267733191224,2308.644352423079,"258.98423020624386,54.769815393242006",3515454.1888118815
12,1807.9231670862077,2189.75185025711,"259.01024109552145,54.59740290782215",3511981.7971067973
13,1970.9793848912072,2072.683447728421,"259.0356374423459,54.42763748106974",8726784.548069898
14,2134.041467821456,1955.6110945753294,"259.06082415623115,54.257866787366325",35351729.18882468
15,2299.6559939968906,1836.7063713121584,"259.08619295986995,54.08543799307636",3956546.218656509
16,2462.7255367594,1719.6289515468966,"259.11096625614607,53.91565677657133",5443339.600151622
17,2671.6603171320985,1569.622151173508,"259.14241411957084,53.69811715623106",4322510.233639761
18,2834.7310161775868,1452.5438490070173,"259.1667337145887,53.528324431043956",3709794.429386263
19,3000.347754297837,1333.637437725618,"259.1912344634584,53.35587361749811",4027533.268832392
20,3163.4130367444104,1216.5626428935389,"259.21516524922924,53.18607106567527",4346140.005242755
21,3326.473467707773,1099.4910251208885,"259.2389072145612,53.01626367357744",5951354.646031199
22,3492.075177928985,980.5944657152163,"259.26282957958756,52.8437982103007",6440893.835164147
23,3655.1212412120312,863.5323108488546,"259.2861988911909,52.67398136250382",3481405.0625388473
24,3818.1579472368835,746.4763342879878,"259.30938717071257,52.504159920770135",4031690.2413223265
25,4028.595482129859,598.6647442207659,"259.34317308932685,52.28678802452008",36120586.61990648
26,4191.605207677201,481.62660740485535,"259.36594084515946,52.11695558355496",6645508.94565721
27,4354.600915097661,364.5977406309721,"259.38853573554223,51.94711855981429",7056241.311023885
28,4520.127218904513,245.75104404014473,"259.4113091025737,51.77462355967305",3356226.2903885236
29,4683.08960708095,128.74426189836322,"259.433562579758,51.604778074144996",5536812.563934226
30,4847.596261842337,13.905483428966363,"259.45990374514827,51.435142267484885",8079435.117116373
31,5010.519834951685,-103.07557568602715,"259.48181141032995,51.265287599364996",201353.57614874287
32,5173.421977773542,-220.0424330351916,"259.50355770506667,51.09542864159896",nan
33,64.81926163695425,3657.62518763736,"259.02391104890603,56.535721949456224",2486044.171996654
34,230.25079539435137,3538.842319944776,"259.0509678699885,56.3633023646117",3930502.908974249
35,393.15979299178616,3421.8718272751703,"259.0773702412438,56.193529888917354",3688607.0848112255
36,554.5272631663083,3302.7311508802477,"259.09879646456534,56.02352417482482",3554416.2123549413
37,717.4770491559029,3185.7334236154693,"259.12475699734745,55.85374153545511",3290346.106802153
38,880.4450136024898,3068.7235489745335,"259.15049159724555,55.68395344548693",4341546.567232814
39,1045.9766730363053,2949.8738049896756,"259.1764005530765,55.511506677073044",3409391.447303611
40,1208.9767872623574,2832.842434251164,"259.2016899460122,55.34170784568513",5951778.478400317
41,1416.277821812204,2680.726719520663,"259.229137820374,55.123922786791695",8640128.08973652
42,1579.3071749643932,2563.675779963727,"259.2539584171227,54.95411300914365",3613936.723321277
43,1742.3468782817745,2446.617902393353,"259.2785700717107,54.784298185366914",4048645.5659610755
44,1907.9431455394142,2327.7249094585163,"259.3033555531891,54.611824920001126",4359191.57511828
45,2070.9992180791296,2210.6560375506265,"259.3275552609771,54.44200014646331",7729665.419159741
46,2234.061135195652,2093.5832287453372,"259.35155503552556,54.27217059307753",13323926.329144346
47,2399.6754719269675,1974.6780567549267,"259.37572814047536,54.099682510789705",3690556.106843042
48,2562.7448074376757,1857.6002089892145,"259.399333634039,53.92984339532384",4221535.038406162
49,2771.679292209432,1707.5928802758285,"259.42929881509275,53.712230272726295",4647998.350341353
50,2934.74973707314,1590.5141813768023,"259.4524716206952,53.5423807030737",4567833.919033301
51,3100.366195973171,1471.6073811831948,"259.47581687482125,53.369872619065085",3781756.604229131
52,3263.4311827466477,1354.5322172196447,"259.498618888974,53.200014126583625",4330231.585112007
53,3426.4912974433423,1237.460243999495,"259.52124083612995,53.0301512327945",4333107.158024209
54,3592.092665371908,1118.5633375921943,"259.5440345193755,52.85762984367333",7185887.551502666
55,3755.1383708628728,1001.5008548401615,"259.5663010948885,52.68775836061184",3722882.4419186017
56,3918.174698486009,884.4445640575686,"259.58839503687494,52.5178827045577",4451864.282796257
57,4128.611727429531,736.6325891316319,"259.6207936297298,52.30043157205641",20315302.354412742
58,4291.621027728296,619.5941695073725,"259.6424857514431,52.13054589546751",8286634.793025356
59,4457.163010965103,500.73650350121625,"259.6643481131483,51.958001434538936",3849244.240247821
60,4620.142119123453,383.7180775544948,"259.6857102368828,51.7881077849071",4168802.899836031
61,4783.104019838379,266.7110537153894,"259.70691198129026,51.618210259894646",10561571.072018584
62,4947.610176438595,151.87204630023825,"259.7322116624434,51.4485126161878",14136491.31822444
63,5110.533220991808,34.890772983633724,"259.75308289186864,51.27860671376977",2401687.3277391274
64,5275.980013906719,-83.90380591881512,"259.77412276732275,51.10604198373869",288426.06665675517
65,164.8399602215377,3795.6042645227735,"259.33154782153866,56.550094393647214",3258801.9198196656
66,327.72627148629545,3678.648367979083,"259.35686989999294,56.38026532353108",3549716.9067124
67,493.18067114510814,3559.8496937887776,"259.3823574956248,56.20777755993155",3344888.6767459842
68,654.5481949673704,3440.7084455399117,"259.40248295888586,56.03772211185561",3726584.4535975703
69,817.4980184976466,3323.7101520471847,"259.427157390715,55.86787887285187",4230895.544803098
70,980.4659999911578,3206.699724942863,"259.45161688941704,55.69803070780329",4812893.141099914
71,1143.4508514693725,3089.6780112557694,"259.47586469664566,55.52817749230667",3836048.0386366057
72,1308.997745695443,2970.8175384768956,"259.5002778878389,55.35566558173274",3790846.7063483885
73,1513.75152278125,2820.530009187764,"259.52576177922913,55.140470803325115",13371091.374215364
74,1679.327995439904,2701.649744799157,"259.54972297899343,54.96794897945071",4284545.270639099
75,1842.3676069374037,2584.5913873389636,"259.57311522045705,54.798076687419965",3790728.118214316
76,2007.9637599166776,2465.697921077908,"259.59667250381455,54.625545545336436",4128748.4067574153
77,2171.019699228984,2348.628596966315,"259.61967287411386,54.455664260434226",4333906.719163142
78,2334.0814625648827,2231.55534968608,"259.6424830583446,54.28577866014559",4458169.870794218
79,2499.6956220684956,2112.6497464160702,"259.6654578197032,54.113234123739765",3706643.0197430905
80,2662.7647623513703,1995.571487831202,"259.68789295207216,53.943339877408285",4790307.829642322
81,2871.6989669217655,1845.5636527951328,"259.7163722374072,53.725656767490506",3677419.9712719796
82,3034.769169618585,1728.484574351085,"259.7383957949091,53.55575307237884",3869217.4795008563
83,3200.3853614970512,1609.5774027045704,"259.7605831003629,53.383190457868174",3636497.341383282
84,3363.4500646050283,1492.5018868038637,"259.78225396830516,53.21327870162489",5331694.259034511
85,3526.50987503934,1375.4295753343395,"259.8037535630556,53.04336296257727",4290451.952494976
86,3692.1109128639546,1256.5323393963245,"259.8254162342398,52.87078832488849",4037639.794115814
87,3855.1562725612625,1139.4695459653467,"259.8465778181759,52.7008648225807",5102497.696469889
88,4020.7395363221553,1020.5840407326004,"259.86790199175675,52.528282459364625",5225432.009364698
89,4228.628771827674,874.6006206764587,"259.89858355588956,52.31341046690599",4524147.859651036
90,4394.1846079907555,755.7332463688981,"259.9195187659332,52.14081877668289",8670336.799224956
91,4557.179201276002,638.7040136935047,"259.9399739220253,51.97087856377215",24128786.42605534
92,4720.157854594443,521.6853496597168,"259.96027443158886,51.80093499844284",3469003.510113407
93,4883.119279833389,404.6781013648342,"259.9804224144642,51.630987930653674",4132265.55463165
94,5047.62494994623,289.83888248163385,"260.0046784946789,51.46123091798203",4645334.581100908
95,5213.093018850368,171.02965625181696,"260.02482005365664,51.28862062725016",3174234.523856118
96,5375.993725062013,54.06264722089236,"260.04450430036695,51.11866234291995",2417257.396794456
97,264.8609045338053,3933.582793048199,"259.639408793678,56.56373061418407",5405886.637707603
98,427.7473273877549,3816.626306200308,"259.6634073848469,56.39384249186627",4118067.7960457937
99,590.6561531778461,3699.654871608175,"259.68719267490576,56.2239499411882",3816307.249599249
100,754.5694092939812,3578.685243431325,"259.7063844898324,56.05119319503406",67316807.629899
101,917.5192824506903,3461.6864008911307,"259.7297698370871,55.88129240568937",7456184.295853169
102,1080.487293070465,3344.675438502748,"259.7529513057342,55.711387189139245",4453907.0594726335
103,1243.4721531672385,3227.6532032908767,"259.77593197339326,55.54147741348881",3793733.850815669
