id,xcenter,ycenter,sky_center,aperture_sum
1,8933.254666796482,8467.8759928077,"258.71694945608044,56.51796270038886",10302.15365670717
2,8736.202092702913,8505.03433175736,"258.7449049843085,56.34826101083725",1260728.1050006438
3,8539.122851752118,8542.196757413834,"258.77261274969237,56.178553248637485",5196698.511093254
4,8342.523517615484,8581.977524231681,"258.795336712242,56.00860034624876",3741619.7654195707
5,8145.395751178905,8619.147402227094,"258.82258021019044,55.83888134330258",6370598.957659208
6,7945.165675913561,8656.901477284848,"258.85000695819446,55.6665042930851",6831126.662668751
7,7747.995871327399,8694.077838739991,"258.8767766532617,55.49677308887971",4125449.5396423093
8,7550.808200118647,8731.256949936245,"258.90331649649147,55.32703625982787",3709237.081697955
9,7298.642986702761,8781.510764021437,"258.93235459586225,55.109318785171304",8153773.14416678
10,7101.420490158109,8818.69526201188,"258.9584019359982,54.93956986672889",5819768.509154321
11,6904.185656635086,8855.88167758841,"258.98423020624386,54.769815393242006",6363752.928956084
12,6703.858212859404,8893.650818037326,"259.01024109552145,54.59740290782215",4261245.501563217
13,6506.603848156555,8930.840287530254,"259.0356374423459,54.42763748106974",4069630.588306046
14,6309.342498239001,8968.030858795808,"259.06082415623115,54.257866787366325",3852053.42548195
15,6108.99345606158,9005.803412233385,"259.08619295986995,54.08543799307636",6183475.464084637
16,5911.72320399713,9042.99542274766,"259.11096625614607,53.91565677657133",5509459.93948781
17,5658.9683723394755,9090.648100336228,"259.14241411957084,53.69811715623106",3745490.330636355
18,5461.696699407885,9127.840421911304,"259.1667337145887,53.528324431043956",4388661.356212567
19,5261.344939140323,9165.613570404674,"259.1912344634584,53.35587361749811",3678692.399534779
20,5064.0796575780805,9202.805002408879,"259.21516524922924,53.18607106567527",4135550.8377715526
21,4866.820115636184,9239.995605344784,"259.2389072145612,53.01626367357744",3738532.4520469424
22,4666.486138853138,9277.766176071034,"259.26282957958756,52.8437982103007",3680898.832749409
23,4469.2436176488,9314.954274745363,"259.2861988911909,52.67398136250382",4434708.045298383
24,4272.012188065158,9352.140728521505,"259.30938717071257,52.504159920770135",13663195.91842482
25,4018.823134247519,9397.16877841223,"259.34317308932685,52.28678802452008",4714441.580007944
26,3821.6236966827455,9434.350466331103,"259.36594084515946,52.11695558355496",3972853.027375631
27,3624.4408815445736,9471.529677055118,"259.38853573554223,51.94711855981429",3951445.7450388153
28,3424.196319118189,9509.286924851753,"259.4113091025737,51.77462355967305",4708251.12981925
29,3227.053034839162,9546.460201422713,"259.433562579758,51.604778074144996",4719848.456055882
30,3029.4264076724053,9581.015964123268,"259.45990374514827,51.435142267484885",3446881.771701027
31,2832.3291728118043,9618.182331670925,"259.48181141032995,51.265287599364996",563386.1666549327
32,2635.2573623132225,9655.344884878468,"259.50355770506667,51.09542864159896",0.0
33,8903.99693428122,8299.973324540517,"259.02391104890603,56.535721949456224",1943518.9307290148
34,8703.865237946658,8337.7127752632,"259.0509678699885,56.3633023646117",4047574.6233056756
35,8506.785678558786,8374.87572623663,"259.0773702412438,56.193529888917354",3959008.765795528
36,8310.18605820458,8414.65700925951,"259.09879646456534,56.02352417482482",5391047.980784913
37,8113.058022142002,8451.82740523923,"259.12475699734745,55.85374153545511",12357328.613625105
38,7915.908377099298,8489.001127932654,"259.15049159724555,55.68395344548693",6921085.799688526
39,7715.657672942125,8526.758874220472,"259.1764005530765,55.511506677073044",3963924.3694366603
40,7518.469805660549,8563.938491910609,"259.2016899460122,55.34170784568513",4420071.005067131
41,7266.304384844421,8614.192945823,"259.229137820374,55.123922786791695",5347155.077204996
42,7069.081747956377,8651.37794198152,"259.2539584171227,54.95411300914365",10231805.733108055
43,6871.8467985018415,8688.564851946823,"259.2785700717107,54.784298185366914",4654321.591837398
44,6671.51926197477,8726.334490648585,"259.3033555531891,54.611824920001126",5084567.604883287
45,6474.264830558757,8763.524446935302,"259.3275552609771,54.44200014646331",4657264.834690362
46,6277.003438352535,8800.715501237899,"259.35155503552556,54.27217059307753",3909185.5449342807
47,6076.6543782294675,8838.488541423012,"259.37572814047536,54.099682510789705",5237693.807911835
48,5879.384133118133,8875.681027425822,"259.399333634039,53.92984339532384",5011140.0504020555
49,5626.629346079783,8923.334308779402,"259.42929881509275,53.712230272726295",3695295.3036005306
50,5429.3577358487055,8960.527097338127,"259.4524716206952,53.5423807030737",3979145.9672837458
51,5229.0060642792005,8998.300716309222,"259.47581687482125,53.369872619065085",4103370.9615752925
52,5031.740894686087,9035.492607817003,"259.498618888974,53.200014126583625",3582793.597639462
53,4834.48148916053,9072.683666557816,"259.52124083612995,53.0301512327945",4100445.5181199713
54,4634.1476759507495,9110.454696433468,"259.5440345193755,52.85762984367333",3820378.5577700515
55,4436.905340445689,9147.6432434826,"259.5663010948885,52.68775836061184",5819100.973442842
56,4239.674121014629,9184.830141959814,"259.58839503687494,52.5178827045577",19017367.152911376
57,3986.485363094599,9229.858754474468,"259.6207936297298,52.30043157205641",4893272.086482606
58,3789.2861914159494,9267.040878422566,"259.6424857514431,52.13054589546751",4135123.1936880653
59,3589.0227827248623,9304.8014414723,"259.6643481131483,51.958001434538936",3826570.496325628
60,3391.859424111425,9341.978204744653,"259.6857102368828,51.7881077849071",3987025.059434274
61,3194.7164794768587,9379.151906377916,"259.70691198129026,51.618210259894646",5122070.328190583
62,2997.0902070407947,9413.708087105799,"259.7322116624434,51.4485126161878",4498154.827994597
63,2799.993360689222,9450.87487216352,"259.75308289186864,51.27860671376977",4938874.485842383
64,2599.842885490226,9488.618488048276,"259.77412276732275,51.10604198373869",1871498.6606752968
65,8871.659873919067,8132.651238937231,"259.33154782153866,56.550094393647214",4167836.4594183927
66,8674.607043920521,8169.810548986564,"259.35686989999294,56.38026532353108",6035039.304078168
67,8474.447943926858,8207.55466171371,"259.3823574956248,56.20777755993155",5424882.450621657
68,8277.848033275368,8247.336440339757,"259.40248295888586,56.03772211185561",9173489.577796128
69,8080.719723891106,8284.507333630896,"259.427157390715,55.86787887285187",4650128.087731412
70,7883.569829917527,8321.68154982185,"259.45161688941704,55.69803070780329",9018931.307337673
71,7686.399876629452,8358.858865567046,"259.47586469664566,55.52817749230667",3904878.1514028376
