id,xcenter,ycenter,sky_center,aperture_sum_nLb,aperture_sum_phot,aperture_sum_Hz
1,4908.259735333819,9961.501448809122,"271.2725369073727,7.450238716529118",2918233.779181038,6.437939242338285,31957930.398967244
2,4767.025959409764,9864.718138997325,"271.1306503883284,7.354111325122605",5228478.135197323,11.53458808010266,57257695.22962959
3,4625.829783719083,9767.960632715984,"270.9888254971552,7.257939507064522",3425331.8907819507,7.556652505025325,37511223.03494572
4,4483.161506405296,9673.43910359911,"270.8455466535625,7.163919368537084",3876361.018550093,8.551671527082913,42450497.46043958
5,4342.032195461879,9576.727491358473,"270.7038417295991,7.067660079273959",3415361.8707024953,7.53465756275088,37402040.14149537
6,4198.728299447264,9478.525740367248,"270.5599830640661,6.969852979857755",5659506.401108438,12.485483038369141,61977937.80246441
7,4057.656542964331,9381.853643405131,"270.41839616726674,6.873508073146843",3301314.579794096,7.283056907978249,36153094.49120403
8,3916.609811344383,9285.198732394245,"270.27686685039714,6.777121770634599",3512096.7722000494,7.748065214631875,38461395.72543263
9,3734.4165245689846,9163.59217207993,"270.09409788098776,6.6557614561004135",4636025.949491151,10.227574501280593,50769679.82435686
10,3593.416591771901,9066.969414901021,"269.9526959972343,6.559282380742262",9524882.998523429,21.012921744769713,104308143.54103686
11,3452.4333182389423,8970.358110966383,"269.8113488855103,6.462763765929916",9209981.686958486,20.318215403677094,100859621.26385309
12,3309.2616678475615,8872.24722079543,"269.6678484565276,6.36469719935095",6599784.682605034,14.559838592180926,72275038.77158612
13,3168.304386308842,8775.65380327517,"269.52660927832915,6.268100718367713",3114586.672909642,6.871114955984096,34108214.641505055
14,3027.3562788775425,8679.066709648323,"269.38542246582756,6.171466541087773",3432596.3298862604,7.572678643135596,37590776.7845251
15,2884.212580954773,8580.97508825762,"269.2420822731016,6.073284419523349",4105970.067946668,9.058213915856522,44964973.87831177
16,2743.275271821423,8484.39546928169,"269.10099842939144,5.9765760074704035",5025559.689563323,11.08692804907251,55035510.835595936
17,2562.7013544320325,8360.654264142331,"268.92030752857227,5.852615945401188",2980127.995679319,6.574484576064045,32635741.43558192
18,2421.7640807202324,8264.07475424913,"268.77933627866855,5.755826476627067",3128549.022615411,6.901917409073116,34261118.01863895
19,2278.6204505644573,8165.9833415409075,"268.6362114768912,5.657489292681691",18346779.90889244,40.47498017076265,200917801.56766573
20,2137.672441170805,8069.396549789519,"268.49533622457574,5.560630815990697",3608289.8173411414,7.960277472803889,39514817.3749985
21,1996.7152887560096,7972.8035298219875,"268.35450731803803,5.463738964225607",3013124.746615394,6.6472789763059055,32997092.838382516
22,1853.543801345344,7874.693141375217,"268.2115246075376,5.3652996608000585",4777003.616616956,10.53858647775673,52313543.27558441
23,1712.5607196605865,7778.082427933159,"268.07078673054417,5.268342405549765",4952132.052685711,10.924938742972705,54231395.92011651
24,1571.5610098732027,7681.460357027132,"267.9300927905331,5.171353599586339",3532481.3607252836,7.793035820942366,38684629.81515791
25,1392.3940771778198,7555.438980520417,"267.751413266103,5.044853628454208",3098524.127835645,6.835679244835301,33932311.771362424
26,1251.3476397914956,7458.784974458337,"267.61081671417793,4.947795635452684",2820069.1047037663,6.221377356674022,30882917.198529843
27,1110.2762088368681,7362.113878405991,"267.4702612508388,4.850707940562039",2483953.150591585,5.479869220351218,27202070.80982345
28,966.9726755204756,7263.91324225484,"267.3275511242146,4.7520736626958655",3046039.168540877,6.719891749848816,33357542.64624952
29,825.8437533419528,7167.202824559412,"267.1870765036688,4.654928241927687",2880843.6344323982,6.355452540323092,31548466.410163824
30,686.2018986302082,7068.26678026706,"267.04816258950245,4.555569678499837",3060840.536780356,6.752545168539619,33519634.216630664
31,545.0061746926149,6971.510660982268,"266.9077647819643,4.458369815995831",2942192.412461714,6.490794577812381,32220304.28426066
32,403.77288212086296,6874.728834542382,"266.76740396838807,4.3611432327919575",3529558.1864789,7.786586982495205,38652617.7811062
33,5006.8020391626405,9821.415460830573,"271.37154661127914,7.311176078782586",3410679.9242804414,7.52432868272211,37350767.58103255
34,4863.391311413223,9723.140399836051,"271.22748026753834,7.213558306495629",3508595.932984172,7.740341984803682,38423057.61256547
35,4722.224835883092,9626.403294894502,"271.0856912577227,7.117398455417041",3088861.7999741137,6.814363104861914,33826498.452534534
36,4579.586634085938,9531.901057332358,"270.9424477572441,7.02339128131648",3296831.2197875287,7.273166131053617,36103996.67455015
37,4438.487028832231,9435.209850133808,"270.80077630490337,6.927145677676472",3754144.4149789033,8.282048485293206,41112088.68099547
38,4297.417324932911,9338.539170575063,"270.6591626950025,6.830858198087935",2978915.3247098178,6.571809292788835,32622461.329403773
39,4154.17123331045,9240.377118250515,"270.5153945408222,6.73302384824117",3016295.5483312295,6.65427410772467,33031816.670745265
40,4013.1541899902472,9143.742600240013,"270.3738950577216,6.6366538007231615",3183829.552195685,7.023872234372262,34866501.771423906
41,3830.9994219566897,9022.161129877333,"270.19116326115983,6.515315746076121",2713563.3117145477,5.9864140617134405,29716559.402345523
42,3690.0291871844174,8925.558772274322,"270.0497884715097,6.4188548723742125",3076643.016321338,6.787407147003759,33692689.07772666
43,3549.0756081648947,8828.967865471594,"269.9084672512596,6.322355306852982",2966359.225684084,6.544109180746701,32484957.973226618
44,3405.9341132096715,8730.877689007222,"269.7649918882458,6.224308953804994",3427643.7098169806,7.561752627775252,37536540.04427634
45,3265.006520704603,8634.304664790248,"269.6237761801454,6.127733227660205",2836035.866893232,6.256601760423297,31057771.138741247
