id,xcenter,ycenter,sky_center,aperture_sum_nLb,aperture_sum_phot,aperture_sum_Hz
220,1655.7923892934728,6657.575394817353,"154.97951435854515,-57.87050245101941",4394466.003926174,9.694667143403906,48124327.699857
221,1508.3371733313938,6571.184156076362,"154.6886363529028,-57.94230673685985",5072229.027851287,11.189885655321028,55546592.39301359
222,1360.8479230332673,6484.772992504529,"154.39659702665458,-58.01344413293698",4370626.848190602,9.642075388312467,47863262.22758309
223,1212.3725414016117,6394.688882671347,"154.10088021889803,-58.08743009932091",10243777.441012515,22.598880613252906,112180843.36418742
224,1064.807610108789,6308.2334105495875,"153.80649450322892,-58.15721377738596",8677380.194045113,19.143238924336494,95027038.02040634
225,5866.447087730695,8923.370422841672,"162.8029415739429,-55.756147182234564",5672385.26414244,12.513895202711426,62118975.786259525
226,5718.904387181555,8836.927554338952,"162.54440493874762,-55.845160434973046",7099700.860137215,15.662707731786796,77749681.18058965
227,5571.4007216633745,8750.50757098551,"162.2846849329105,-55.933629275167625",6747042.087701867,14.884704349599396,73887672.3914114
228,5420.284942722164,8665.065351500802,"162.01724596805153,-56.020636772687936",6624575.890262005,14.614530676748792,72546530.279381
229,5272.852150022635,8578.68692111063,"161.75514537474578,-56.10798942599219",23003716.3202569,50.7486854118181,251916474.384265
230,5125.4504864978735,8492.326743943942,"161.4918559567506,-56.194784638523466",7051572.538806334,15.556531451197344,77222622.12374362
231,4976.731585546835,8408.289103482815,"161.22495863993254,-56.278719603881214",5311653.012614384,11.718080852724272,58168553.35292329
232,4827.082262632441,8320.612090235123,"160.95513761270806,-56.365715196878206",5468214.193542382,12.063471745569753,59883073.74500826
233,4638.3280350289115,8210.024195447502,"160.6129929972008,-56.47462311770475",5728663.644203318,12.638051394060442,62735287.120116025
234,4491.0309292308475,8123.725341201227,"160.34459156828757,-56.558967422820174",4751865.158237668,10.48312832054997,52038248.98321004
235,4341.4500374430445,8036.088471323837,"160.0707729360115,-56.64403518266788",7247582.455069394,15.988950519470732,79369150.37865272
236,4194.1853684868665,7949.808651804984,"159.79996179347194,-56.72720433751141",8900440.649921881,19.635334407757945,97469800.00011045
237,4046.9329029571636,7863.53599721214,"159.527954199311,-56.809783740585104",6592450.093933216,14.543657696540016,72194716.80562465
238,3897.3894737564005,7775.921122416555,"159.25047147390404,-56.893045180512864",7363268.115181434,16.244165593850457,80636038.00787367
