200	0.000000
201	0.000000
202	0.000000
203	0.000000
204	0.000000
205	0.000000
206	0.000000
207	0.000000
208	0.000000
209	0.000000
210	0.000000
211	0.000000
212	0.000000
213	0.000000
214	0.000000
215	0.000000
216	0.000000
217	0.000000
218	0.000000
219	0.000000
220	0.000000
221	0.000000
222	0.000000
223	0.000000
224	0.000000
225	0.000000
226	0.000000
227	0.000000
228	0.000000
229	0.000000
230	0.000000
231	0.000000
232	0.000000
233	0.000000
234	0.000000
235	0.000000
236	0.000000
237	0.000000
238	0.000000
239	0.000000
240	0.000000
241	0.000000
242	0.000000
243	0.000000
244	0.000000
245	0.000000
246	0.000000
247	0.000000
248	0.000000
249	0.000000
250	0.000000
251	0.000000
252	0.000000
253	0.000000
254	0.000000
255	0.000000
256	0.000000
257	0.000000
258	0.000000
259	0.000000
260	0.000000
261	0.000000
262	0.000000
263	0.000000
264	0.000000
265	0.000000
266	0.000000
267	0.000000
268	0.000000
269	0.000000
270	0.000000
271	0.000000
272	0.000000
273	0.000000
274	0.000000
275	0.000000
276	0.000000
277	0.000000
278	0.000000
279	0.000000
280	0.000000
281	0.000000
282	0.000000
283	0.000000
284	0.000000
285	0.000000
286	0.000000
287	0.000000
288	0.000000
289	0.000000
290	0.000000
291	0.000000
292	0.000000
293	0.000000
294	0.000000
295	0.000000
296	0.000000
297	0.000000
298	0.000000
299	0.000000
300	0.000000
301	0.040800
302	0.081600
303	0.122400
304	0.163200
305	0.204000
306	0.244800
307	0.285600
308	0.326400
309	0.367200
310	0.408000
311	0.448800
312	0.489600
313	0.530400
314	0.571200
315	0.612000
316	0.701200
317	0.790400
318	0.879600
319	0.968800
320	1.058000
321	1.147200
322	1.236400
323	1.325600
324	1.414800
325	1.504000
326	1.593200
327	1.682400
328	1.771600
329	1.860800
330	1.950000
331	2.019202
332	2.088405
333	2.157607
334	2.226810
335	2.296012
336	2.365214
337	2.434417
338	2.503619
339	2.572821
340	2.642024
341	2.711226
342	2.780429
343	2.849631
344	2.918833
345	2.988036
346	3.057238
347	3.126440
348	3.195643
349	3.264845
350	3.334048
351	2.482596
352	4.571845
353	4.104631
354	7.848069
355	4.628971
356	4.494881
357	2.829329
358	3.062045
359	2.295888
360	1.995660
361	4.086109
362	3.992001
363	4.653123
364	4.501251
365	4.011783
366	3.167381
367	3.097706
368	2.673112
369	3.174347
370	3.165767
371	3.157262
372	4.264164
373	5.112640
374	4.822768
375	3.691475
376	3.702437
377	4.210849
378	3.623516
379	4.195301
380	4.343682
381	3.824983
382	4.181386
383	4.296762
384	3.920579
385	2.907030
386	3.304060
387	2.302465
388	2.945796
389	3.773725
390	3.822525
391	3.714213
392	6.952912
393	16.501285
394	5.406895
395	3.614799
396	3.022790
397	3.190575
398	3.210629
399	3.633626
400	4.292746
401	4.433683
402	4.217174
403	5.404522
404	6.439009
405	5.193069
406	5.380008
407	4.974416
408	5.302978
409	3.764055
410	4.095655
411	4.063301
412	3.868125
413	3.862746
414	4.128356
415	4.904601
416	5.393096
417	5.676491
418	4.888125
419	4.441990
420	4.431423
421	3.958899
422	3.370885
423	3.857090
424	4.389579
425	4.379256
426	4.863361
427	4.469864
428	4.348572
429	4.338463
430	4.622959
431	4.935224
432	4.923816
433	4.467692
434	6.253868
435	8.401848
436	6.164966
437	4.460411
438	4.739127
439	5.501621
440	6.321419
441	6.184529
442	5.435986
443	5.401690
444	5.389483
445	5.234318
446	5.041150
447	4.847982
448	4.886258
449	5.146900
450	5.388692
451	5.592212
452	5.795732
453	5.869406
454	5.856515
455	5.843648
456	5.830813
457	5.817979
458	5.805283
459	5.792649
460	5.780015
461	5.767573
462	5.755138
463	5.742703
464	5.730268
465	5.717954
466	5.705724
467	5.693493
468	5.681263
469	5.403475
470	5.180787
471	5.857683
472	5.858589
473	5.155914
474	5.707398
475	6.463046
476	6.360718
477	5.835806
478	5.728210
479	6.054967
480	6.093183
481	6.080482
482	6.742589
483	7.666608
484	6.312541
485	5.482159
486	5.470875
487	5.738435
488	7.054984
489	6.857978
490	5.519167
491	5.599654
492	5.786970
493	6.014985
494	6.396102
495	6.777219
496	6.734677
497	6.233171
498	5.731665
499	5.425709
500	5.901952
501	6.363592
502	6.109688
503	5.855784
504	5.962874
505	6.143904
506	6.353697
507	6.813725
508	6.418208
509	6.022692
510	5.768005
511	5.875450
512	5.982894
513	6.090339
514	6.197784
515	6.411704
516	6.634882
517	6.959705
518	7.322122
519	7.684540
520	7.201737
521	6.718934
522	6.774088
523	6.947330
524	7.062033
525	6.584845
526	6.107657
527	6.221870
528	6.394573
529	6.616825
530	7.105975
531	8.011470
532	7.996452
533	7.818036
534	7.349137
535	6.957769
536	6.944940
537	6.932111
538	6.919283
539	6.906454
540	6.893625
541	6.880796
542	6.867967
543	6.855138
544	9.061666
545	10.067347
546	9.510355
547	8.648789
548	8.041667
549	7.748890
550	7.734872
551	7.720854
552	7.706835
553	8.160664
554	11.070688
555	27.524458
556	54.254469
557	78.034164
558	63.235936
559	30.009578
560	10.257801
561	9.152393
562	8.454122
563	8.295546
564	8.136970
565	8.032208
566	8.232396
567	8.432584
568	8.632772
569	8.832961
570	8.728219
571	8.542421
572	8.388658
573	8.736783
574	9.084909
575	9.433035
576	9.693597
577	9.676874
578	9.660151
579	9.643429
580	9.425360
581	9.198901
582	9.028715
583	8.874401
584	8.720087
585	10.295146
586	13.599579
587	23.329765
588	30.466847
589	34.801111
590	18.762237
591	14.603154
592	12.806695
593	12.319518
594	12.025237
595	11.730955
596	11.386462
597	11.007076
598	10.627690
599	10.248304
600	9.868917
601	9.635011
602	9.472760
603	9.310508
604	9.148256
605	8.986005
606	8.823753
607	8.760591
608	8.746235
609	8.731878
610	8.717522
611	8.703166
612	9.490996
613	10.532148
614	11.573301
615	11.726227
616	10.916909
617	10.107591
618	9.547260
619	9.923592
620	10.299924
621	10.676257
622	11.703048
623	12.778799
624	13.572865
625	13.240191
626	12.907517
627	19.115094
628	42.434265
629	63.191053
630	55.498796
631	33.651030
632	13.827024
633	12.722224
634	14.748870
635	23.588394
636	26.645664
637	20.605400
638	11.441461
639	8.803210
