id,xcenter,ycenter,sky_center,aperture_sum_nLb,aperture_sum_phot,aperture_sum_Hz
1,7776.357087483197,9112.734673304109,"166.1534551663476,-55.48030949772572",4577141.413519356,10.097668848209137,50124828.16251015
2,7605.14779008385,9114.679771732215,"165.85318770769462,-55.48999263536652",4005654.258185002,8.836906393169695,43866403.335694365
3,7433.9841008701305,9116.624341490206,"165.55277862796376,-55.498940779818724",3958463.394846695,8.732798246271756,43349610.494492985
4,7262.9004388826,9121.244849377836,"165.25202206948853,-55.504495433230446",3981796.858458617,8.784274389861944,43605138.07127469
5,7091.817859504268,9123.1884759206,"164.9513826490457,-55.51197112495431",4174767.1137476815,9.209987637372276,45718378.63191597
6,6918.099189181705,9125.162039674164,"164.6459346419021,-55.51880976652674",5164186.222184848,11.392753168622686,56553626.72904301
7,6747.086434205356,9127.104851770782,"164.34508760456637,-55.52480049837405",3945996.3813728997,8.70529466658931,43213082.72494934
8,6576.104042196705,9129.047308413235,"164.04415499851166,-55.530053884443625",3779073.901011513,8.337045626908674,41385094.49197466
9,6357.106763428203,9134.212098059743,"163.65836853004257,-55.53304535107889",5517137.131454638,12.171401036253306,60418834.74396141
10,6186.181162288318,9136.153884851654,"163.35730223038527,-55.536615074408715",5210670.511842905,11.495302537585788,57062681.79657586
11,6015.275782467829,9138.095431412428,"163.05618699623844,-55.53944659116129",4058573.504528154,8.953651972340927,44445928.390700355
12,5841.717594302315,9140.06710407434,"162.75032838010208,-55.54156656282356",3845916.979463845,8.48450868518625,42117101.113264546
13,5670.843775528863,9142.008270911618,"162.4491488539788,-55.54290962233505",4317189.301529305,9.524186382599707,47278061.20322494
14,5499.981103790134,9143.949300608743,"162.1479545732013,-55.54351406661131",4565900.78019909,10.072870795744132,50001730.63007387
15,5326.4568797911925,9145.920555248402,"161.8420504590402,-55.543371899157215",4716003.596775139,10.40401383853752,51645524.69450024
16,5155.607349742883,9147.861414476007,"161.54086059114863,-55.54248750401916",4631788.7409716295,10.218226761150792,50723277.64235253
17,4936.70886292148,9150.348096906775,"161.15499079479622,-55.540274997691746",3649972.9391698325,8.052234946423226,39971294.2740449
18,4765.859433420637,9152.288931023191,"160.85386144973083,-55.53770586568151",3308739.683059722,7.299437488599726,36234407.69340903
19,4592.335401778654,9154.260137624247,"160.54807309858487,-55.53434092514171",3521979.4345521056,7.769867436314382,38569621.95386459
20,4421.473008306106,9156.201097831141,"160.2470462288969,-55.53028393418912",4152402.1976861795,9.160648214399673,45473457.73627997
21,4250.599556006064,9158.142173156142,"159.94608708505285,-55.5254891538324",3981181.3306902563,8.782916469052807,43598397.35237813
22,4077.041830361885,9160.113730330795,"159.64050645469143,-55.51986460679094",3647307.810831804,8.046355385150353,39942108.131886356
23,3906.136994924403,9162.055140977369,"159.33971818426764,-55.5135837213074",4518205.44435913,9.967649727962938,49479413.249608025
24,3735.2120265081394,9163.996769817113,"159.0390316047431,-55.50656613553774",4315603.575868981,9.520688100341099,47260695.7300932
25,3516.154877067452,9163.8082820823,"158.65371370867777,-55.49915755490769",8730150.196676489,19.259655255743006,95604928.68950826
26,3345.173319545009,9165.750530448808,"158.35328089918522,-55.49046035089158",5055745.7949956795,11.15352186144037,55366082.520189986
27,3174.161487630124,9167.693112201014,"158.052986053244,-55.481028038183034",4931233.827304894,10.878834998223322,54002536.93118057
28,3000.443845544616,9169.666419412115,"157.7481523464376,-55.47069656690979",5809061.435999531,12.815417615538228,63615733.04353175
29,2829.3623680413493,9171.609771095857,"157.44817027560165,-55.45978449068986",11517569.853043748,25.409004399260894,126130297.83793107
30,2658.219086584714,9170.876975131481,"157.14802880270045,-55.450793095640556",13780731.800235435,30.401784352510898,150914457.52586406
31,2487.0566770925134,9172.821225777363,"156.84838091292613,-55.43841437558077",14251312.819113683,31.439936960348234,156067847.07116863
32,2315.8487485281416,9174.765982958257,"156.548926201224,-55.4253040072037",7175051.566055312,15.828939536116108,78574855.85728036
33,7776.511149686168,8941.454006719694,"166.17597924583444,-55.650073171813894",5208601.119787752,11.490737234965177,57040019.634367146
34,7602.662936200353,8943.429131905608,"165.8697054574236,-55.65997976667015",5169154.780719685,11.403714345961351,56608038.01335213
35,7431.535322768898,8945.37333712533,"165.56799834817178,-55.668988520543294",4540199.511790792,10.016171018761193,49720272.937130556
36,7260.48740608347,8949.992355689916,"165.26593903080627,-55.67459915108875",4744433.171067008,10.466732553289686,51956860.39453
37,7089.440909112376,8951.93561745745,"164.96399737902252,-55.682126093568556",4479033.017291417,9.881231118447824,49050431.27197499
38,6918.430686886615,8953.878456523042,"164.66194528794148,-55.688911841770384",3543963.870289621,7.81836747855395,38810376.163541816
39,6744.782189809162,8955.851258072467,"164.35507187694978,-55.695044510932995",4197399.884103207,9.259917975878452,45966232.83226064
40,6573.835859017413,8957.793349941969,"164.05283182548501,-55.7003349847717",5829908.449283373,12.861408380864525,63844031.20261149
41,6354.884580270651,8962.956545215391,"163.6653669878417,-55.70336709640407",4606349.5279456135,10.162105106675133,50444689.74953536
42,6183.995052063672,8964.897966926379,"163.36299068296992,-55.70696315138367",3926383.7851788057,8.662027158830721,42998302.8164357
43,6013.125740888787,8966.839148379373,"163.0605645445555,-55.70981627920646",3153926.5455393293,6.957902968513486,34539030.33570095
44,5839.604181209383,8968.810450194489,"162.75337382137582,-55.71195336425267",5188433.239156972,11.446244709700759,56819158.73895455
45,5668.766424381119,8970.75125185014,"162.45088217079177,-55.71330851024562",10019120.961672531,22.103264129506243,109720603.13886896
