id,xcenter,ycenter,sky_center,aperture_sum_nLb,aperture_sum_phot,aperture_sum_Hz
1,7016.444950994966,9534.148406534845,"226.2565323119659,-20.053646367023724",8985897.404499369,19.823861248116735,98405647.23565148
2,6847.516462804468,9506.205643866268,"226.07789887483068,-20.083464296757683",14101271.185479937,31.108928893740796,154424723.0285293
3,6678.632964770442,9478.270336886024,"225.89919788952983,-20.11310248956192",14526775.788232451,32.04763805384953,159084475.29930907
4,6509.361587110576,9452.983997502935,"225.7199408138544,-20.139939650421198",13947019.819968723,30.768633703446753,152735497.70390967
5,6340.55809763059,9425.06195187585,"225.54110800794393,-20.169216591077394",13105859.739611521,28.912943618213145,143523852.12081003
6,6169.153623081811,9396.709687403942,"225.3594124113941,-20.198765991112204",12389442.443455905,27.332449602375764,135678279.82619327
7,6000.419006036261,9368.79906185087,"225.18044483523343,-20.22767830043522",12589071.32321115,27.772852495402727,137864439.78717914
8,5831.714336505514,9340.893403738595,"225.00141114205425,-20.2564091293463",13714130.291929318,30.25485422409493,150185096.36840725
9,5615.167557856203,9307.787269228797,"224.77145450612372,-20.290329945988244",13944625.297505016,30.7633511279911,152709274.9993478
10,5446.51889767135,9279.890906573903,"224.59227342341515,-20.3186449217114",12626133.917489026,27.854616585663976,138270316.73123595
11,5277.89017810683,9251.997856099166,"224.4130269963486,-20.346777342065433",13222781.19412517,29.170884988659463,144804273.08370554
12,5106.643977013686,9223.671859408287,"224.23091327542468,-20.37516212282711",12771522.072866175,28.175358576093682,139862479.97172904
13,4938.046374907892,9195.783983876756,"224.05153605891746,-20.402925543265173",12661537.36283874,27.932720413999096,138658024.1350915
14,4769.4597596921085,9167.897939474622,"223.87209446950587,-20.430505375264122",12549495.393544607,27.685543715527057,137431039.0038763
15,4598.24703463136,9139.577522283684,"223.6897834078748,-20.45832790205126",12839614.000413558,28.325576730503084,140608162.8902173
16,4429.673362219502,9111.693646531989,"223.5102128701877,-20.48553669068583",12734249.328337148,28.09313087165651,139454301.64690292
